name,cloneOf,description
strknew,30729,Striker Xtreme (ARM7 Sound Board)
strkzone,,Strike Zone Baseball
strlink,,Strong Link (Russia) (Extrema)
strlt_l1,,Star Light (L-1)
strngscg,30739,Strange Science (German)
strngsci,,Strange Science
strnskil,,Strength &amp; Skill
strongx,30700,Strong X
strsphnx,,Star's Phoenix (Italian speech)
strtdriv,,Street Drivin' (prototype)
strtheat,,Street Heat
strvmstr,,Super Trivia Master
strxt_fr,30729,Striker Xtreme (France)
strxt_gr,30729,Striker Xtreme (Germany)
strxt_it,30729,Striker Xtreme (Italy)
strxt_sp,30729,Striker Xtreme (Spain)
strxt_uk,30729,Striker Xtreme (UK)
sttng_g7,30755,Star Trek: The Next Generation (LG-7)
sttng_l1,30755,Star Trek: The Next Generation (LX-1)
sttng_l2,30755,Star Trek: The Next Generation (LX-2)
sttng_l3,30755,Star Trek: The Next Generation (LX-3)
sttng_l7,,Star Trek: The Next Generation (LX-7)
sttng_p4,30755,Star Trek: The Next Generation (P-4)
sttng_p5,30755,Star Trek: The Next Generation (P-5)
sttng_p8,30755,Star Trek: The Next Generation (P-8)
sttng_s7,30755,Star Trek: The Next Generation (LX-7) SP1
sttng_x7,30755,Star Trek: The Next Generation (LX-7 Special)
studio2,,Studio II
stunrun,,S.T.U.N. Runner (rev 6)
stunrun0,30762,S.T.U.N. Runner (rev 0)
stunrun2,30762,S.T.U.N. Runner (rev 2)
stunrun2e,30762,"S.T.U.N. Runner (rev 2, Europe)"
stunrun3,30762,S.T.U.N. Runner (rev 3)
stunrun3e,30762,"S.T.U.N. Runner (rev 3, Europe)"
stunrun4,30762,S.T.U.N. Runner (rev 4)
stunrun5,30762,S.T.U.N. Runner (rev 5)
stunrune,30762,"S.T.U.N. Runner (rev 5, Europe)"
stunrunj,30762,"S.T.U.N. Runner (rev 7, Japan)"
stunrunp,30762,S.T.U.N. Runner (upright prototype)
stuntair,,Stunt Air
stuntcyc,,Stunt Cycle [TTL]
stvbios,,ST-V Bios
stwr_102,30778,Star Wars (1.02)
stwr_103,30778,Star Wars (1.03)
stwr_104,,Star Wars (1.04)
stwr_a14,30778,Star Wars (Display Rev.1.04)
stwr_e12,30778,Star Wars (1.02 England)
stwr_g11,30778,Star Wars (1.01 Germany)
styphp,31090,Stunt Typhoon Plus
su2000,,SU2000
sub,,Submarine (Sigma)
subhunt,3818,Sub Hunter (Gremlin / Taito)
subhuntr,,Sub Hunter (Model Racing)
submar,,Submarine (Midway)
subroc3d,,Subroc-3D
subs,,Subs
sucasino,,Super Casino
suchie3,19695,Idol Janshi Suchie-Pai 3 (JPN)
suchipi,,Idol Janshi Suchie-Pai Special (Japan)
suhosong,,Su Ho Seong
suikoenb,30775,Suiko Enbu / Outlaws of the Lost Dynasty (JUETL 950314 V2.001)
sukuinuf,31029,Quiz and Variety Suku Suku Inufuku 2 (IN2 Ver. A)
sultanw,,Sultan's Wish (Konami Endeavour)
sumospin,1003,Sumo Spins
sun1,,Sun-1
sun2_120,,Sun 2/120
sun2_50,,Sun 2/50
sun3_110,,Sun 3/110
sun3_150,,Sun 3/75/140/150/160/180
sun3_260,,Sun 3/260/280
sun3_460,,Sun 3x/460/470/480
sun3_50,,Sun 3/50
sun3_60,,Sun 3/60
sun3_80,,Sun 3x/80
sun3_e,,Sun 3/E
sun4_20,30810,SPARCstation SLC (Sun 4/20)
sun4_300,,Sun 4/3x0
sun4_40,30810,SPARCstation IPC (Sun 4/40)
sun4_50,30810,SPARCstation IPX (Sun 4/50)
sun4_60,30810,SPARCstation 1 (Sun 4/60)
sun4_75,30810,SPARCstation 2 (Sun 4/75)
sun_s10,30810,SPARCstation 10 (Sun S10)
sun_s20,30810,SPARCstation 20
sunaq,,SunA Quiz 6000 Academy (940620-6)
sundance,,Sundance
sunmon2,1004,"Sun &amp; Moon (0151303, US)"
sunqndol,1004,"Sun Queen - Dollar Storm (0451327, US)"
supbtime,,"Super Burger Time (World, set 1)"
supbtimea,30821,"Super Burger Time (World, set 2)"
supbtimej,30821,Super Burger Time (Japan)
supbuk2,1003,Superbucks 2
supcrash,7831,Super Crash (bootleg of Head On)
supdrapo,,Super Draw Poker (set 1)
supdrapoa,30826,Super Draw Poker (set 2)
supdrapob,30826,Super Draw Poker (bootleg)
supduck,,Super Duck
super21,,Super Twenty One
super6,,Super Six
super80,,Super-80 (V1.2)
super80d,30832,Super-80 (V2.2)
super80e,30832,Super-80 (El Graphix 4)
super80m,30832,Super-80 (with colour)
super80r,30832,Super-80 (with VDUEB)
super80v,30832,Super-80 (with enhanced VDUEB)
super9,7198,Super Nove (Playmark)
super98,2181,"Super 98 (3-hands, ICP-1)"
superabc,,"Super ABC (Pac-Man multigame kit, Sep. 03 1999)"
superabco,30840,"Super ABC (Pac-Man multigame kit, Mar. 08 1999)"
superbar,32800,Super Bar
superbik,,Superbike
superbon,,Agent Super Bond (Super Cobra conversion)
superbug,,Super Bug
superbwl,,Super Bowl (Version 16.03B)
superchs,,Super Chase - Criminal Termination (World)
superchsj,30847,Super Chase - Criminal Termination (Japan)
superchsp,30847,"Super Chase - Criminal Termination (1992/10/26 20:24:29 CHASE 3 VER 1.1, prototype)"
superchsu,30847,Super Chase - Criminal Termination (US)
supercon,,Super Constellation
supercrd,,Super Card (encrypted)
superdbl,21692,Super Double (French)
superdbz,31030,Super Dragon Ball Z (DB1 Ver. B)
superdix,,Super Dixieland (Bingo)
superdq,,Super Don Quix-ote (Long Scenes)
superdqa,30856,"Super Don Quix-ote (Short Scenes, Alt)"
superdqs,30856,Super Don Quix-ote (Short Scenes)
superg,6594,Super Galaxians (galaxiana hack)
supergb,6671,Super Game Boy
supergb2,6671,Super Game Boy 2
supergm3,,Super Game III
supergs,6594,Super Galaxians (Silver Systems)
supergx,6594,Super GX
superinv,8409,Super Invaders (bootleg set 1)
superman,,Superman (World)
supermanj,30866,Superman (Japan)
supermanu,30866,Superman (US)
supermap,,Superman (Pinball)
superpac,,Super Pac-Man
superpacm,30870,Super Pac-Man (Midway)
superpet,21011,SuperPET SP-9000
superslv,,Super Slave
superspy,19805,The Super Spy (NGM-011 ~ NGH-011)
superten,,Super Ten V8.3
supertnk,,Super Tank
supertr2,,Super Triv II
supertr3,,Super Triv III
superwng,,Super Wing
superx,,Super-X (NTC)
superxm,30880,Super-X (Mitchell)
supjolly,,Super Jolly
suplup,,Super Lup Lup Puzzle / Zhuan Zhuan Puzzle (version 4.0 / 990518)
supmodel,,Super Model
supnudg2,,Super Nudger II - P173 (Version 5.21)
supracan,,Super A'Can
suprball,,Super Ball (Version 1.3)
suprbowl,33209,Super Bowl
suprglob,,Super Glob
suprgolf,,Super Crowns Golf (Japan)
suprheli,28640,Super Heli (Super Cobra bootleg)
suprleag,,Super League (FD1094 317-0045)
suprloco,,Super Locomotive (Rev.A)
suprlocoo,30893,Super Locomotive
suprmatk,18976,Super Missile Attack (for rev 1)
suprmatkd,18976,Super Missile Attack (not encrypted)
suprmous,,Super Mouse
suprmrio,,Vs. Super Mario Bros. (set SM4-4 E)
suprmrioa,30898,"Vs. Super Mario Bros. (set ?, harder)"
suprmriobl,30898,"Vs. Super Mario Bros. (bootleg with Z80, set 1)"
suprmriobl2,30898,"Vs. Super Mario Bros. (bootleg with Z80, set 2)"
suprnova,,Super Nova
suprpick,720,Super Picker
suprpokr,,Super Poker (Version 10.19S)
suprpokra,30904,Super Poker (Version 10.15S)
suprpokrb,30904,Super Poker (Version 10.10)
suprpool,,Super Pool (ver. 1.2)
suprridr,,Super Rider
suprslam,,From TV Animation Slam Dunk - Super Slams
suprstar,,Super Stars
suprtrio,,Super Trio
supxevs,,Vs. Super Xevious
suratk,,Surprise Attack (World ver. K)
suratka,30913,Surprise Attack (Asia ver. L)
suratkj,30913,Surprise Attack (Japan ver. M)
sureshop,,Sure Shot (Pinball)
sureshot,,Sure Shot
surfnsaf,,Surf'n Safari
surfplnt,,Surf Planet (Version 4.1)
surfplnt40,30919,Surf Planet (Version 4.0)
survarts,,Survival Arts (World)
survartsj,30921,Survival Arts (Japan)
survartsu,30921,Survival Arts (USA)
survival,,Survival
sushibar,1413,Sushi Bar
sushimar,,Itazura Daisuki! Sushimaru Kun
susume,0,Susume! Taisen Puzzle-Dama (GV027 Japan 1.20)
sutapper,31129,Tapper (Suntory)
suzuk8h2,,"Suzuka 8 Hours 2 (World, Rev B)"
suzuk8h2j,30929,"Suzuka 8 Hours 2 (Japan, Rev B)"
suzuka8h,,"Suzuka 8 Hours (World, Rev C)"
suzuka8hj,30931,"Suzuka 8 Hours (Japan, Rev B)"
suzume,,Watashiha Suzumechan (Japan)
sv8000,,Super Vision 8000 (TV Jack 8000)
svc,19805,SNK vs. Capcom - SVC Chaos (NGM-2690 ~ NGH-2690)
svcboot,0,SNK vs. Capcom - SVC Chaos (bootleg)
svcpcb,,"SNK vs. Capcom - SVC Chaos (JAMMA PCB, set 1)"
svcpcba,30937,"SNK vs. Capcom - SVC Chaos (JAMMA PCB, set 2)"
svcplus,0,SNK vs. Capcom - SVC Chaos Plus (bootleg set 1)
svcplusa,0,SNK vs. Capcom - SVC Chaos Plus (bootleg set 2)
svcsplus,0,SNK vs. Capcom - SVC Chaos Super Plus (bootleg)
svf,,Super Visual Football: European Sega Cup
svg,21219,"S.V.G. - Spectral vs Generation (M68k label V200) (ARM label V200, ROM 10/11/05 S.V.G V201)"
svgpcb,0,"S.V.G. - Spectral vs Generation (M68k label V100JP) (ARM label V100JP, ROM 05/12/05 S.V.G V100) (Japan, JAMMA PCB)"
svgtw,0,"S.V.G. - Spectral vs Generation (M68k label V101TW) (ARM label V101TW, ROM 06/20/05 S.V.G V100)"
svi318,,SVI-318 (PAL)
svi318n,30946,SVI-318 (NTSC)
svi328,,SVI-328 (PAL)
svi328n,30948,SVI-328 (NTSC)
svi728,,SVI-728 (MSX1)
svi738,,SVI-738 (MSX1)
svi738ar,30951,SVI-738 (Arabic) (MSX1)
svi738dk,30951,SVI-738 (Denmark) (MSX1)
svi738pl,30951,SVI-738 (Poland) (MSX1)
svi738sp,30951,SVI-738 (Spain) (MSX1)
svi738sw,30951,SVI-738 (Swedish) (MSX1)
svision,,Super Vision
svisionn,30957,Super Vision (NTSC TV Link Colored)
svisionp,30957,Super Vision (PAL TV Link Colored)
svisions,30957,Super Vision (PeT Communication Simulation)
svmu,,Visual Memory Unit
svolley,,Super Volleyball (Japan)
svolleybl,30962,Super Volleyball (bootleg)
svolleyk,30962,Super Volleyball (Korea)
svolleyu,30962,Super Volleyball (US)
svolly91,21959,Super Volley '91 (Japan)
svs,30942,Super Visual Soccer: Sega Cup (US)
swa,,Star Wars Arcade
swarm,6594,Swarm (bootleg?)
swat,,SWAT (315-5048)
swatpolc,,SWAT Police
swcourt,,Super World Court (World)
swcourtj,30972,Super World Court (Japan)
swe1pb,,Pinball 2000: Star Wars Episode 1
sweetgal,28785,Sweet Gal (Japan 850510 SWG 1-02)
sweetl,,Sweet Life (041220 World)
sweetl2,,Sweet Life 2 (071217 Russia)
sweetl2_2,30977,Sweet Life 2 (080320 World)
sweetl2_2a,30977,"Sweet Life 2 (bootleg, 080320, banking address hack set 1)"
sweetl2_2b,30977,"Sweet Life 2 (bootleg, 080320, banking address hack set 2)"
sweetl2_2c,30977,"Sweet Life 2 (bootleg, 080320, VIDEO GAME-1 MD01)"
sweetl2_2d,30977,"Sweet Life 2 (bootleg, 080320, LOTTOGAME (I))"
sweetl2_3,30977,Sweet Life 2 (090525 Lottery)
sweetl2_4,30977,Sweet Life 2 (090812 Entertainment)
sweetl_2,30976,Sweet Life (070412 Russia)
sweetla,30976,"Sweet Life (bootleg, 041220, backdoor)"
sweetlb,30976,"Sweet Life (bootleg, 041220, banking address hack, changed version text)"
swh2ld,1004,"Sweethearts II - Lucky Devil (10119811, NSW/ACT)"
swheart2,1003,"Sweet Hearts II (PHG0742, Export, 92.252%)"
swhr2us,1004,"Sweethearts II (0151183, US)"
swimmer,,Swimmer (set 1)
swimmera,30991,Swimmer (set 2)
swimmerb,30991,Swimmer (set 3)
swingin,,Swingin In The Green (Russian)
swisspkr,,"Swiss Poker ('50 SG-.10', V2.5)"
swrds_l2,,Swords of Fury (L-2)
sws,,Super World Stadium (Japan)
sws2000,,"Super World Stadium 2000 (Japan, SS01/VER.A)"
sws2001,30998,"Super World Stadium 2001 (Japan, SS11/VER.A)"
sws92,,Super World Stadium '92 (Japan)
sws92g,31000,Super World Stadium '92 Gekitouban (Japan)
sws93,,Super World Stadium '93 (Japan)
sws95,,Super World Stadium '95 (Japan)
sws96,,Super World Stadium '96 (Japan)
sws97,,Super World Stadium '97 (Japan)
sws98,,"Super World Stadium '98 (Japan, SS81/VER.A)"
sws99,,"Super World Stadium '99 (Japan, SS91/VER.A3)"
swthrt2v,,"Sweet Hearts II (01J01986, Venezuela)"
swtht2nz,,"Sweet Hearts II (1VXFC5461, New Zealand)"
swtpc,,SWTPC 6800
swtpc09,,swtpc S/09 Sbug
swtpc09d3,31011,swtpc S/09 UNIBug + DMF3
swtpc09i,31011,swtpc S/09 Sbug + piaide
swtpc09u,31011,swtpc S/09 UNIBug + DMF2
swtril41,31016,Star Wars Trilogy (4.01)
swtril43,,Star Wars Trilogy (4.03)
swtrilgy,,Star Wars Trilogy (Revision A)
swtrilgya,31017,Star Wars Trilogy
swyft,,Swyft
sx16,8228,SX-16
sx64,2356,SX-64 / Executive 64 (NTSC)
sx64p,2356,SX-64 / Executive 64 (PAL)
sxevious,33149,Super Xevious
sxeviousj,33149,Super Xevious (Japan)
sxyreac2,,Pachinko Sexy Reaction 2 (Japan)
sxyreact,,Pachinko Sexy Reaction (Japan)
sym1,,SYM-1/SY-VIM-1
sys1test,7448,System 1 Test prom
sys246,,System 246 BIOS
sys256,,System 256 BIOS
sys2900,,System 2900
sys573,,System 573 BIOS
sys80,31875,System-80
systec,,Systec Z80
syvalion,,Syvalion (Japan)
syvalionp,31035,"Syvalion (World, prototype)"
szaxxon,,Super Zaxxon (315-5013)
szone_l2,31039,Strike Zone (Shuffle) (L-2)
szone_l5,,Strike Zone (Shuffle) (L-5)
t1000hx,8228,Tandy 1000 HX
t1000rl,8228,Tandy 1000 RL
t1000sl2,8228,Tandy 1000 SL/2
t1000sx,8228,Tandy 1000 SX
t1000tl2,8228,Tandy 1000 TL/2
t1000tx,8228,Tandy 1000 TX
t2000sx,8232,T2000SX
t2_l2,31051,Terminator 2: Judgment Day (L-2)
t2_l3,31051,Terminator 2: Judgment Day (L-3)
t2_l4,31051,Terminator 2: Judgment Day (L-4)
t2_l6,31051,Terminator 2: Judgment Day (L-6)
t2_l8,,Terminator 2: Judgment Day (L-8)
t2_p2f,31051,Terminator 2: Judgment Day (P-2F) Profanity
t3new,31276,Terminator 3: Rise of the Machines (ARM7 Sound Board)
t9000,31636,T9000
tabpkr,,Unknown Tab Austria Poker
tacscan,,Tac/Scan
tactcian,,Tactician (set 1)
tactcian2,31057,Tactician (set 2)
tactix,,Tactix (Castle Toy)
tadpc200,4102,DPC-200 (MSX1)
tadpc20a,4102,DPC-200A (MSX1)
taf_h4,31067,The Addams Family (H-4)
taf_l1,31067,The Addams Family (L-1)
taf_l2,31067,The Addams Family (L-2)
taf_l3,31067,The Addams Family (L-3)
taf_l4,31067,The Addams Family (L-4)
taf_l5,,The Addams Family (L-5)
taf_l6,31067,The Addams Family (L-6)
taf_l7,31067,The Addams Family (Prototype L-5) (L-7)
taf_p2,31067,The Addams Family (Prototype) (P-2)
tafg_h3,31074,The Addams Family Special Collectors Edition (H-3)
tafg_la2,31074,The Addams Family Special Collectors Edition (LA-2)
tafg_la3,31074,The Addams Family Special Collectors Edition (LA-3)
tafg_lx3,,The Addams Family Special Collectors Edition Gold (LX-3)
tagteam,1769,Tag Team Wrestling
tagteamp,,Tag-Team Wrestling
tagteamp2,31076,Tag-Team Wrestling (rev.2)
tahitim,1004,"Tahiti Magic (10238911, NSW/ACT)"
tahjong,22863,Tahjong Yakitori (ver. 2-1)
taiko10,31030,Taiko No Tatsujin 10 (T101001-NA-A)
taiko7,31029,Taiko No Tatsujin 7 (TK71-NA-A)
taiko8,31029,Taiko No Tatsujin 8 (TK8100-1-NA-A)
taiko9,31030,Taiko No Tatsujin 9 (TK91001-NA-A)
tail2nos,,Tail to Nose - Great Championship
tailg,,Tailgunner
taitest,,Taito Test Fixture
taitofx1,,Taito FX1
taitogn,,Taito GNET
taitons1,,Let's! TV Play Classic - Taito Nostalgia 1
taitotz,,Type Zero BIOS
taiwanmb,,Taiwan Mahjong [BET] (Japan 881208)
tajmah,,Tajmahal (Russia) (Atronic)
take5,,Take 5 [TTL]
takefive,720,Take Five
takeoff,31359,Take Off (bootleg of The End)
takoron,19697,Noukone Puzzle Takoron (GDL-0042)
talbot,,Talbot
tama,,Tamagotchi (USA)
tandy102,31883,Tandy 102
tandy12,,Tandy-12: Computerized Arcade
tandy200,,Tandy 200
tandy2k,,Tandy 2000
tandy2khd,31102,Tandy 2000HD
tangtang,,"Tang Tang (ver. 0526, 26/05/2000)"
tank,,Tank/Tank Cocktail [TTL]
tank8,,Tank 8 (set 1)
tank8a,31106,Tank 8 (set 2)
tank8b,31106,Tank 8 (set 3)
tank8c,31106,Tank 8 (set 4)
tank8d,31106,Tank 8 (set 5)
tankbatl,,Tank Battle (prototype rev. 4/21/92)
tankbatt,,Tank Battalion
tankbattb,31112,Tank Battalion (bootleg)
tankbust,,Tank Busters
tankfrce,,"Tank Force (US, 2 Player)"
tankfrce4,31115,"Tank Force (US, 4 Player)"
tankfrcej,31115,Tank Force (Japan)
tankii,,Tank II [TTL]
tanodr64,2971,Tano Dragon 64 (NTSC)
tantr,,Puzzle &amp; Action: Tant-R (Japan)
tantrbl,31120,Puzzle &amp; Action: Tant-R (Japan) (bootleg set 1)
tantrbl2,31120,Puzzle &amp; Action: Tant-R (Japan) (bootleg set 2)
tantrbl3,31120,Puzzle &amp; Action: Tant-R (Japan) (bootleg set 3)
tantrkor,31120,Puzzle &amp; Action: Tant-R (Korea)
taotaido,,Tao Taido (2 button version)
taotaido3,31125,Tao Taido (2/3 button version)
taotaidoa,31125,Tao Taido (6 button version)
tapatune,,Tap a Tune
tapper,,"Tapper (Budweiser, set 1)"
tappera,31129,"Tapper (Budweiser, set 2)"
targ,,Targ
targc,31131,Targ (cocktail?)
targeth,,Target Hits (ver 1.1)
targetha,31133,Target Hits (ver 1.0)
tarzan,,Tarzan (V109C)
tarzana,31135,Tarzan (V107)
tattack,,Time Attacker
tattass,,Tattoo Assassins (US prototype)
tattassa,31138,Tattoo Assassins (Asia prototype)
taurs_l1,,Taurus (Shuffle) (L-1)
taxi_l3,31142,Taxi (Marilyn) (L-3)
taxi_l4,,Taxi (Lola) (L-4)
taxi_lg1,31142,Taxi (Marilyn) (L-1) Germany
taxidriv,,Taxi Driver
tazmani2,31146,"Tazz-Mania (set 2, alt hardware)"
tazmania,,Tazz-Mania (set 1)
tazzmang,31146,Tazz-Mania (bootleg on Galaxian hardware)
tazzmang2,31146,Tazz-Mania (bootleg on Galaxian hardware with Starfield)
tb303,,TB-303 Bass Line
tbbympt3,8386,Tobby MPT-03
tbeastw2,,Transformers Beast Wars II
tblkkuzu,31791,The Block Kuzushi (Japan)
tbowl,,Tecmo Bowl (World)
tbowlj,31153,Tecmo Bowl (Japan)
tbowlp,31153,"Tecmo Bowl (World, prototype?)"
tbreakup,,Break Up (Tomy)
tbyahhoo,10415,Twin Bee Yahhoo! (ver JAA)
tc2048,30235,TC-2048
tc4,,Total Control 4
tcaveman,,Caveman (Tomy)
tccombat,,Cosmic Combat
tccosmos,980,Tele-Computer Cosmos
tceptor,,Thunder Ceptor
tceptor2,31163,Thunder Ceptor II
tcfboxa,31821,Triforce Firmware Update For Compact Flash Box (Rev A) (GDT-0022A)
tcl,,Taiwan Chess Legend
tcobra2,,Twin Cobra II (Ver 2.1O 1995/11/30)
tcobra2u,31167,Twin Cobra II (Ver 2.1A 1995/11/30)
tdawg_l1,,Top Dawg (Shuffle) (L-1)
tdfever,,TouchDown Fever (US)
tdfever2,31170,TouchDown Fever 2
tdfeverj,31170,TouchDown Fever (Japan)
tdoboon,23026,Taihou de Doboon
tdpgal,,Triple Draw Poker
tdragon,,"Thunder Dragon (8th Jan. 1992, unprotected)"
tdragon1,31175,"Thunder Dragon (4th Jun. 1991, protected)"
tdragon2,,Thunder Dragon 2 (9th Nov. 1993)
tdragon2a,31177,Thunder Dragon 2 (1st Oct. 1993)
tdragonb,31175,Thunder Dragon (bootleg)
tduno,19695,Touch de Uno! / Unou Nouryoku Check Machine
tduno2,19695,Touch de Uno! 2
tdv2324,,TDV 2324
te0144,,Puzzle Bobble (Italian Gambling Game)
teamht,,Team Hat Trick
teamqb,,John Elway's Team Quarterback (set 1)
teamqb2,31185,John Elway's Team Quarterback (set 2)
tec1,,TEC-1
techbowl,30775,Technical Bowling (J 971212 V1.000)
technodr,,"Techno Drive (Japan, TD2/VER.B)"
techromn,3210,Tech Romancer (Euro 980914)
techromnu,0,Tech Romancer (USA 980914)
tecjmon,31187,TEC-1A with JMON
tecmowcm,31791,Tecmo World Cup Millennium (Japan)
tecnbras,,Dot Matrix Display (70x7 pixels)
teddybb,,"TeddyBoy Blues (315-5115, New Ver.)"
teddybbo,31195,"TeddyBoy Blues (315-5115, Old Ver.)"
teddybbobl,31195,TeddyBoy Blues (Old Ver. bootleg)
teedoff,,Tee'd Off (Japan)
teedoffp,,Tee'd Off
teedoffp1,31199,Tee'd Off (rev.1)
teedoffp3,31199,Tee'd Off (rev.3)
teetert,,Teeter Torture (prototype)
tehkanwc,,Tehkan World Cup (set 1)
tehkanwcb,31203,"Tehkan World Cup (set 2, bootleg?)"
tehkanwcc,31203,"Tehkan World Cup (set 3, bootleg)"
tek4051,,Tektronix 4051
tek4052a,31206,Tektronix 4052A
tek4107a,,Tektronix 4107A
tek4109a,31208,Tektronix 4109A
tekipaki,,Teki Paki
tekken,,"Tekken (World, TE4/VER.C)"
tekken2,,"Tekken 2 Ver.B (US, TES3/VER.D)"
tekken2aa,31212,"Tekken 2 (Asia, TES2/VER.A)"
tekken2ab,31212,"Tekken 2 Ver.B (Asia, TES2/VER.B)"
tekken2jb,31212,"Tekken 2 Ver.B (Japan, TES1/VER.B)"
tekken2jc,31212,"Tekken 2 Ver.B (Japan, TES1/VER.C)"
tekken2ub,31212,"Tekken 2 Ver.B (US, TES3/VER.B)"
tekken3,,"Tekken 3 (Japan, TET1/VER.E1)"
tekken3aa,31218,"Tekken 3 (Asia, TET2/VER.A)"
tekken3ab,31218,"Tekken 3 (Asia, TET2/VER.B)"
tekken3ae,31218,"Tekken 3 (Asia, TET2/VER.E1)"
tekken3ja,31218,"Tekken 3 (Japan, TET1/VER.A)"
tekken3ua,31218,"Tekken 3 (US, TET3/VER.A)"
tekken3ud,31218,"Tekken 3 (US, TET3/VER.D)"
tekken4,31029,Tekken 4 (TEF3 Ver. C)
tekken4a,0,Tekken 4 (TEF2 Ver. A)
tekken4b,0,Tekken 4 (TEF1 Ver. A)
tekken4c,0,Tekken 4 (TEF1 Ver. C)
tekken51,31030,Tekken 5.1 (TE51 Ver. B)
tekken51b,0,Tekken 5.1 (TE53 Ver. B)
tekken5d,31030,Tekken 5 Dark Resurrection (TED1 Ver. A)
tekkenab,31211,"Tekken (Asia, TE2/VER.B)"
tekkenac,31211,"Tekken (Asia, TE2/VER.C)"
tekkenjb,31211,"Tekken (Japan, TE1/VER.B)"
tektagt,,"Tekken Tag Tournament (US, TEG3/VER.C1)"
tektagtac,31235,"Tekken Tag Tournament (Asia, TEG2/VER.C1, set 1)"
tektagtac1,31235,"Tekken Tag Tournament (Asia, TEG2/VER.C1, set 2)"
tektagtja,31235,"Tekken Tag Tournament (Japan, TEG1/VER.A3)"
tektagtjb,31235,"Tekken Tag Tournament (Japan, TEG1/VER.B)"
tektagtjc1,31235,"Tekken Tag Tournament (Japan, TEG1/VER.C1)"
tektagtub,31235,"Tekken Tag Tournament (US, TEG3/VER.B)"
tekxp330,,TekXpress XP330
telefevr,980,Tele-Fever
teljan,29261,Tel Jan
telmahjn,,Telephone Mahjong (Japan 890111)
telngtcs,22952,Teleng Television Computer System
telstrat,20168,Oric Telestrat
tempest,,"Tempest (rev 3, Revised Hardware)"
tempest1,31248,Tempest (rev 1)
tempest1r,31248,"Tempest (rev 1, Revised Hardware)"
tempest2,31248,Tempest (rev 2)
tempest3,31248,Tempest (rev 3)
tempestm,8386,Tempest MPT-03
temptube,31248,Tempest Tubes
tenballs,29457,Ten Balls (Ver 1.05)
tengai,,Tengai (World)
tengaij,31256,Sengoku Blade: Sengoku Ace Episode II / Tengai
tenkai,,Mahjong Tenkaigen
tenkai2b,31258,Mahjong Tenkaigen Part 2 (bootleg)
tenkaibb,31258,Mahjong Tenkaigen (bootleg b)
tenkaicb,31258,Mahjong Tenkaigen (bootleg c)
tenkaie,31258,Mahjong Tenkaigen (set 2)
tenkomor,,"Tenkomori Shooting (Asia, TKM2/VER.A1)"
