name,cloneOf,description
grdiansa,9776,Guardians / Denjin Makai II (P0-113A PCB)
grdiansbl,9776,Guardians / Denjin Makai II (bootleg)
grdnstrm,,"Guardian Storm (horizontal, not encrypted)"
grdnstrmau,9779,"Guardian Storm (horizontal, Australia)"
grdnstrmg,9779,Guardian Storm (Germany)
grdnstrmj,9779,Sen Jing - Guardian Storm (Japan)
grdnstrmk,9779,Jeon Sin - Guardian Storm (Korea)
grdnstrmv,9779,Guardian Storm (vertical)
greatgun,,Great Guns
greatgur,9403,Great Gurianos (bootleg?)
greenber,,Green Beret (Irem)
gregular,9638,Golden Regular (version 388/2000)
grescue,14404,Galaxy Rescue
grfd2301,,Futuredata 2301 Network Processor
grgar_l1,,Gorgar (L-1)
grgar_t1,9791,Gorgar (T-1)
grid1101,,Compass 1101
grid1109,9793,Compass 1109
grid1121,,Compass II 1121
grid1129,9795,Compass II 1129
grid1131,9795,Compass II 1131
grid1139,9795,Compass II 1139
gridiron,,Gridiron Fight
gridlee,,Gridlee
griffon,26346,Griffon (Videotron bootleg of Phoenix)
griffono,26346,Griffon (Olympia bootleg of Phoenix)
grindstm,,Grind Stormer
grindstma,9803,Grind Stormer (older set)
grizzly,1352,"Grizzly (10214711, NSW/ACT)"
grmatch,,Grudge Match (Yankee Game Technology)
grndprix,37156,Grand Prix (Treasure Bonus bootleg)
grndtour,,Grand Tour (V100U)
grnlizrd,,"Green Lizard (4VXFC811, NSW)"
grobda,,Grobda (New Ver.)
grobda2,9810,Grobda (Old Ver. set 1)
grobda3,9810,Grobda (Old Ver. set 2)
grobot9,,Game Robot 9
groovef,37329,Groove on Fight - Gouketsuji Ichizoku 3 (J 970416 V1.001)
groundfx,,Ground Effects / Super Ground Effects (Japan)
growl,,"Growl (World, Rev 1)"
growla,9816,Growl (World)
growlp,9816,"Growl (World, prototype)"
growlu,9816,Growl (US)
grudge,,"Grudge Match (v00.90, prototype)"
grudgei,9820,"Grudge Match (v00.90, Italy, location test?)"
grudgep,9820,"Grudge Match (v00.80, prototype)"
gryzor,4221,Gryzor (set 1)
gryzor1,4221,Gryzor (set 2)
gryzorm,4221,Gryzor (Modular System)
gs4002,,"Selection (Version 40.02TMB, set 1)"
gs4002a,9826,"Selection (Version 40.02TMB, set 2)"
gs471,,unknown medal game GS471
gs611606a,11047,GOLDSTAR P/N 611-606A Rev 1.0A
gs6502,,Simple 6502 Machine
gs6809,,Simple 6809 Machine
gs_la3,9835,The Bally Game Show (LA-3)
gs_lg6,9835,The Bally Game Show (LG-6) Germany
gs_lu3,9835,The Bally Game Show (LU-3) Europe
gs_lu4,,The Bally Game Show (LU-4) Europe
gscobra,,"Super Cobra (Gakken, green version)"
gscpm,,Simple CP/M Machine
gseeker,,Grid Seeker: Project Storm Hammer (Ver 1.3O)
gseekerj,9838,Grid Seeker: Project Storm Hammer (Ver 1.3J)
gseekeru,9838,Grid Seeker: Project Storm Hammer (Ver 1.3A)
gsfc200,,"FC-200 (MSX1, Europe)"
gsfc80u,,"FC-80U (MSX1, Korea)"
gslgr94j,9844,Great Sluggers '94 (Japan)
gslgr94u,,Great Sluggers '94
gslugrsj,,Great Sluggers (Japan)
gsp5,,GSP 5 Guitar Effects Processor/Preamp
gsspade,,Spade
gssytts,,Guitar Super Star: You Take The Stage
gstream,,G-Stream G2020
gstrik2,,Grand Striker 2 (Europe and Oceania)
gstrik2j,9850,Grand Striker 2 (Japan)
gstriker,,"Grand Striker (Europe, Oceania)"
gstrikera,9852,Grand Striker (Americas)
gstrikerj,9852,Grand Striker (Japan)
gsword,,Great Swordsman (World?)
gsword2,9855,Great Swordsman (Japan?)
gsz80,,Simple Z-80 Machine
gt103a1,10013,Trivia (Unsorted question ROMs)
gt103aa,10013,"Trivia (Version 1.03a, alt questions 1)"
gt103ab,10013,"Trivia (Version 1.03a, alt questions 2)"
gt103asx,10013,"Trivia (Version 1.03a, sex questions)"
gt103asxa,10013,"Trivia (Version 1.03a, sex questions, alt revision questions)"
gt2k,,Golden Tee 2K (v1.00)
gt2kp100,9863,Golden Tee 2K (v1.00) (alt protection)
gt2ks100,9863,Golden Tee 2K (v1.00S)
gt2kt500,9863,Golden Tee 2K Tournament (v5.00)
gt3d,,Golden Tee 3D Golf (v1.93N)
gt3dl19,9867,Golden Tee 3D Golf (v1.9L)
gt3dl191,9867,Golden Tee 3D Golf (v1.91L)
gt3dl192,9867,Golden Tee 3D Golf (v1.92L)
gt3ds192,9867,Golden Tee 3D Golf (v1.92S)
gt3dt211,9867,Golden Tee 3D Golf Tournament (v2.11)
gt3dt231,9867,Golden Tee 3D Golf Tournament (v2.31)
gt3dv14,9867,Golden Tee 3D Golf (v1.4)
gt3dv15,9867,Golden Tee 3D Golf (v1.5)
gt3dv16,9867,Golden Tee 3D Golf (v1.6)
gt3dv17,9867,Golden Tee 3D Golf (v1.7)
gt3dv18,9867,Golden Tee 3D Golf (v1.8)
gt507uk,,Trivia (UK Version 5.07)
gt97,,Golden Tee '97 (v1.30)
gt97s121,9880,Golden Tee '97 (v1.21S)
gt97t240,9880,Golden Tee '97 Tournament (v2.40)
gt97t243,9880,Golden Tee '97 Tournament (v2.43)
gt97v120,9880,Golden Tee '97 (v1.20)
gt97v121,9880,Golden Tee '97 (v1.21)
gt97v122,9880,Golden Tee '97 (v1.22)
gt98,,Golden Tee '98 (v1.10)
gt98c100,9887,Golden Tee '98 (v1.00C)
gt98s100,9887,Golden Tee '98 (v1.00S)
gt98t302,9887,Golden Tee '98 Tournament (v3.02)
gt98t303,9887,Golden Tee '98 Tournament (v3.03)
gt98v100,9887,Golden Tee '98 (v1.00)
gt99,,Golden Tee '99 (v1.00)
gt99s100,9893,Golden Tee '99 (v1.00S)
gt99t400,9893,Golden Tee '99 Tournament (v4.00)
gtbmcx,,Genius Tabletop Black Magic CX (Germany)
gtclassc,,Golden Tee Classic (v1.00)
gtclasscp,9897,Golden Tee Classic (v1.00) (alt protection)
gtclasscs,9897,Golden Tee Classic (v1.00S)
gtct885,22581,Gaming Tech CT-885
gtdiamond,9887,Golden Tee Diamond Edition Tournament (v3.05T ELC)
gteikoku,39424,Gingateikoku no Gyakushu
gteikokub,39424,Gingateikoku no Gyakushu (bootleg set 1)
gteikokub2,39424,Gingateikoku no Gyakushu (bootleg set 2)
gteikokub3,39424,Gingateikoku no Gyakushu (bootleg set 3)
gtfore01,11447,Golden Tee Fore! (v1.00.25)
gtfore02,11447,Golden Tee Fore! 2002 (v2.01.06)
gtfore03,11447,Golden Tee Fore! 2003 (v3.00.10)
gtfore03a,0,Golden Tee Fore! 2003 (v3.00.09)
gtfore04,11447,Golden Tee Fore! 2004 Extra (v4.00.08)
gtfore04a,0,Golden Tee Fore! 2004 (v4.00.00)
gtfore05,11447,Golden Tee Fore! 2005 Extra (v5.01.06)
gtfore05a,0,Golden Tee Fore! 2005 Extra (v5.01.02)
gtfore05b,0,Golden Tee Fore! 2005 Extra (v5.01.00)
gtfore05c,0,Golden Tee Fore! 2005 Extra (v5.00.00)
gtfore06,11447,Golden Tee Fore! 2006 Complete (v6.00.01)
gtfrk10m,37695,Guitar Freaks 10th Mix (G*D10 VER. JAB)
gtfrk10ma,0,Guitar Freaks 10th Mix (G*D10 VER. JAA)
gtfrk11m,37695,Guitar Freaks 11th Mix (G*D39 VER. JAA)
gtfrk3ma,0,Guitar Freaks 3rd Mix (GE949 VER. JAB)
gtfrk3mb,0,Guitar Freaks 3rd Mix - security cassette versionup (949JAZ02)
gtg,,"Golden Tee Golf (Joystick, v3.3)"
gtg2,,"Golden Tee Golf II (Trackball, V2.2)"
gtg2j,9923,"Golden Tee Golf II (Joystick, V1.0)"
gtg2t,9923,"Golden Tee Golf II (Trackball, V1.1)"
gtgj31,9922,"Golden Tee Golf (Joystick, v3.1)"
gtgt10,9922,"Golden Tee Golf (Trackball, v1.0)"
gtgt20,9922,"Golden Tee Golf (Trackball, v2.0)"
gtgt21,9922,"Golden Tee Golf (Trackball, v2.1)"
gticlub,,GTI Club: Rally Cote D'Azur (ver EAA)
gticlub2,13895,GTI Club: Corso Italiano (ver JAB)
gticlub2ea,0,Driving Party: Racing in Italy (ver EAA)
gticluba,9930,GTI Club: Rally Cote D'Azur (ver AAA)
gticlubj,9930,GTI Club: Rally Cote D'Azur (ver JAA)
gticlubu,9930,GTI Club: Rally Cote D'Azur (ver UAA)
gtipoker,,GTI Double or Nothing Draw Poker
gtipokra,,GTI Poker (SMS hardware)
gtipokrb,9936,GTI Double or Nothing Draw Poker (Cleco)
gtmr,,1000 Miglia: Great 1000 Miles Rally (Taiwan 94/07/18)
gtmr2,,Mille Miglia 2: Great 1000 Miles Rally (95/05/24)
gtmr2a,9940,Mille Miglia 2: Great 1000 Miles Rally (95/04/04)
gtmr2u,9940,Great 1000 Miles Rally 2 USA (95/07/11)
gtmr2ua,9940,Great 1000 Miles Rally 2 USA (95/05/18)
gtmra,9939,1000 Miglia: Great 1000 Miles Rally (94/06/13)
gtmrb,9939,1000 Miglia: Great 1000 Miles Rally (94/05/26)
gtmre,9939,Great 1000 Miles Rally: Evolution Model!!! (94/09/06)
gtmro,9939,1000 Miglia: Great 1000 Miles Rally (94/05/10)
gtmrusa,9939,Great 1000 Miles Rally: U.S.A Version! (94/09/06)
gtrak10,,Gran Trak 10/Trak 10/Formula K
gtrak10a,9949,Gran Trak 10/Trak 10/Formula K (older)
gtrak20,,Gran Trak 20/Trak 20/Twin Racer
gtrfrk2m,37695,Guitar Freaks 2nd Mix Ver 1.01 (GQ883 VER. JAD)
gtrfrk2ma,0,Guitar Freaks 2nd Mix (GQ883 VER. EAA)
gtrfrk2maa,0,Guitar Freaks 2nd Mix (GQ883 VER. AAA)
gtrfrk2mja,0,Guitar Freaks 2nd Mix (GQ883 VER. JAA)
gtrfrk2mka,0,Guitar Freaks 2nd Mix (GQ883 VER. KAA)
gtrfrk2ml1,0,Guitar Freaks 2nd Mix Link Kit 1 (GE929 VER. JAA)
gtrfrk2ml2,0,Guitar Freaks 2nd Mix Link Kit 2 (GC929 VER. JBB)
gtrfrk2mua,0,Guitar Freaks 2nd Mix (GQ883 VER. UAA)
gtrfrk3m,37695,Guitar Freaks 3rd Mix (GE949 VER. JAC)
gtrfrk4m,37695,Guitar Freaks 4th Mix (G*A24 VER. JAA)
gtrfrk5m,37695,Guitar Freaks 5th Mix (G*A26 VER. JAA)
gtrfrk5ma,0,Guitar Freaks 5th Mix (G*A26 VER. AAA)
gtrfrk6m,37695,Guitar Freaks 6th Mix (G*B06 VER. JAA)
gtrfrk7m,37695,Guitar Freaks 7th Mix (G*B17 VER. JAA)
gtrfrk8m,37695,Guitar Freaks 8th Mix power-up ver. (G*C08 VER. JBA)
gtrfrk8ma,0,Guitar Freaks 8th Mix (G*C08 VER. JAA)
gtrfrk9m,37695,Guitar Freaks 9th Mix (G*C39 VER. JAA)
gtrfrks,37695,Guitar Freaks Ver 1.01 (GQ886 VER. EAD)
gtrfrksa,0,Guitar Freaks Ver 1.01 (GQ886 VER. AAD)
gtrfrksaa,0,Guitar Freaks (GQ886 VER. AAA)
gtrfrksac,0,Guitar Freaks (GQ886 VER. AAC)
gtrfrksc,0,Guitar Freaks (GQ886 VER. EAC)
gtrfrksea,0,Guitar Freaks (GQ886 VER. EAA)
gtrfrksj,0,Guitar Freaks Ver 1.01 (GQ886 VER. JAD)
gtrfrksja,0,Guitar Freaks (GQ886 VER. JAA)
gtrfrksjc,0,Guitar Freaks (GQ886 VER. JAC)
gtrfrksu,0,Guitar Freaks Ver 1.01 (GQ886 VER. UAD)
gtrfrksua,0,Guitar Freaks (GQ886 VER. UAA)
gtrfrksuc,0,Guitar Freaks (GQ886 VER. UAC)
gtrfrkv2a,13831,Guitar Freaks V2 (F03:A:A:A:2006011201)
gtrfrkv2aa,0,Guitar Freaks V2 (F03:A:A:A:2005112800)
gtrfrkv2ab,0,Guitar Freaks V2 (F03:A:A:A:2005101600)
gtrfrkv2j,13831,Guitar Freaks V2 (F03:J:A:A:2006011201)
gtrfrkv2ja,0,Guitar Freaks V2 (F03:J:A:A:2005112800)
gtrfrkv2jb,0,Guitar Freaks V2 (F03:J:A:A:2005101600)
gtrfrkv3a,13831,Guitar Freaks V3 (F33:A:A:A:2006101800)
gtrfrkv3aa,0,Guitar Freaks V3 (F33:A:A:A:2006072600)
gtrfrkv3j,13831,Guitar Freaks V3 (F33:J:A:A:2006101800)
gtrfrkv3ja,0,Guitar Freaks V3 (F33:J:A:A:2006072600)
gtrfrkva,13831,Guitar Freaks V (E03:A:A:A:2005050200)
gtrfrkvj,13831,Guitar Freaks V (E03:J:A:A:2005050200)
gtroppo,,"Gone Troppo (1VXEC542, New Zealand)"
gtroyal,9893,Golden Tee Royal Edition Tournament (v4.02T EDM)
gts1,,System 1
gtsers1,,Trivia (Questions Series 1)
gtsers10,10013,Trivia (Questions Series 10)
gtsers11,10013,Trivia (Questions Series 11)
gtsers11a,10013,"Trivia (Questions Series 11, alt question ROM, set 1)"
gtsers11b,10013,"Trivia (Questions Series 11, alt question ROM, set 2)"
gtsers12,10013,Trivia (Questions Series 12)
gtsers12a,10013,"Trivia (Questions Series 12, alt question ROM)"
gtsers14,10013,Trivia (Questions Series 14)
gtsers14a,10013,"Trivia (Questions Series 14, alt question ROM)"
gtsers15,10013,Trivia (Questions Series 15)
gtsers18,10013,Trivia (Questions Series 18)
gtsers2,9996,Trivia (Questions Series 2)
gtsers3,9996,Trivia (Questions Series 3)
gtsers4,9996,Trivia (Questions Series 4)
gtsers5,9996,Trivia (Questions Series 5)
gtsers7,9996,Trivia (Questions Series 7)
gtsers7a,9996,"Trivia (Questions Series 7, alt question ROM)"
gtsers8,,Trivia (Questions Series 8)
gtsers8a,10013,"Trivia (Questions Series 8, alt question ROM)"
gtsers9,10013,Trivia (Questions Series 9)
gtsersa,9996,Trivia (Alt revision questions set 1)
gtsersb,9996,Trivia (Alt revision questions set 2)
gtsupreme,9863,Golden Tee Supreme Edition Tournament (v5.10T ELC S)
guab,,Give us a Break
guardian,,Guardians of the 'Hood
guiness,37289,The Guiness (Japan)
guitarfv,,Guitar Fever (2007.07.03 Ver 2.7)
guitarheroac,,Guitar Hero Arcade (v1.0.5)
guitarss,,Guitar Super Star ('Fender Stratocaster' style)
guitarssa,10024,Guitar Super Star (red 'Gibson Flying V' style)
guitarst,,"Guitar Star (US, Senario, NTSC)"
guitarstp,,"Guitar Star (Europe, PAL)"
guitrbus,,Guitar Buster
gujtv108,,GameU Joint TV Bank 108-in-1 (model AH9069)
gulfstrm,,Gulf Storm (set 1)
gulfstrma,10030,Gulf Storm (set 2)
gulfstrmb,10030,Gulf Storm (set 3)
gulfstrmk,10030,Gulf Storm (Korea)
gulfstrmm,10030,"Gulf Storm (Japan, Media Shoji license)"
gulfwar2,,Gulf War II (set 1)
gulfwar2a,10035,Gulf War II (set 2)
gulunpa,,Gulun.Pa! (Japan 931220 L) (prototype)
gumbo,,Gumbo
gumrally,,Gumball Rally
gunbalina,27385,"Gunbalina (Japan, GNN1 Ver.A)"
gunball,24480,Gun Ball (Japan)
gunbarl,27380,"Gunbarl (Japan, GNB4/VER.A)"
gunbarla,27380,"Gunbarl (Japan, GNB1/VER.A)"
gunbird,,Gunbird (World)
gunbird2,,Gunbird 2 (set 1)
gunbird2a,10045,Gunbird 2 (set 2)
gunbirdj,10044,Gunbird (Japan)
gunbirdk,10044,Gunbird (Korea)
gunblade,,Gunblade NY (Revision A)
gunbuletj,27379,"Gun Bullet (Japan, GN1)"
gunbuletw,27379,"Gun Bullet (World, GN3 Rev B)"
gunbustr,,Gunbuster (World)
gunbustrj,10052,Gunbuster (Japan)
gunbustru,10052,Gunbuster (US)
gunchamp,,Gun Champ
gunchamps,10055,"Gun Champ (newer, Super Shot hardware)"
gundamex,,Mobile Suit Gundam EX Revue
gundamos,3720,Gundam Battle Operating Simulator (GDX-0013)
gundcb79,3720,Mobile Suit Gundam 0079 Card Builder (CDV-10010)
gundcb79a,0,Mobile Suit Gundam 0079 Card Builder Ver.2.02 (CDV-10024B)
gundcb83,3720,Mobile Suit Gundam 0083 Card Builder (CDV-10030)
gundcb83a,0,Mobile Suit Gundam 0083 Card Builder Check Disk (CDV-10031)
gundcb83b,0,Mobile Suit Gundam 0083 Card Builder Ver.2.10 (CDV-10037B)
gundealr,,Gun Dealer
gundealra,10064,Gun Dealer (alt card set)
gundealrbl,10064,"Gun Dealer (Yam! Yam!? hardware, set 1)"
gundealrbl2,10064,"Gun Dealer (Yam! Yam!? hardware, set 2)"
gundealrt,10064,Gun Dealer (Japan)
gundhara,,Gundhara
gundharac,10069,"Gundhara (Chinese, bootleg?)"
gundl94,,Gun Dealer '94
gundmct,24138,Mobile Suit Gundam: Federation Vs. Zeon
gundmgd,24140,Mobile Suit Gundam: Federation Vs. Zeon (GDL-0001)
gundmxgd,24140,"Mobile Suit Gundam: Federation Vs. Zeon DX (USA, Japan) (GDL-0006)"
gundzaft,37692,Gundam Seed: Federation vs. Z.A.F.T. (SED1 Ver. A)
gunfight,,Gun Fight (set 1)
gunfighto,10076,Gun Fight (set 2)
gunforc2,,Gun Force II (US)
gunforce,,Gunforce - Battle Fire Engulfed Terror Island (World)
gunforcej,10079,Gunforce - Battle Fire Engulfed Terror Island (Japan)
gunforceu,10079,Gunforce - Battle Fire Engulfed Terror Island (US)
gunfront,,Gun &amp; Frontier (World)
gunfrontj,10082,Gun Frontier (Japan)
gungunad,,Gun Gun Adventure (Japan)
gungunrv,,Gun Gun Revolution (Japan)
gunhard,14277,Gun Hard (Japan)
gunhohki,24080,Mahou Keibitai Gun Hohki (Japan)
gunkids,28954,Hayauchi Gun Kids
gunlock,,Gunlock (Ver 2.3O 1994/01/20)
gunlocko,10089,Gunlock (Ver 2.0O 1993/12/15)
gunman,,Gunman
gunmania,37695,GunMania (GL906 VER. JAA)
gunmast,,Gun Master
gunnail,,GunNail (28th May. 1992)
gunnailb,10094,GunNail (bootleg)
gunnailp,10094,GunNail (location test)
gunnrose,,"Guns and Roses (C606191SMP, NSW)"
gunpey,,Gunpey (Japan)
gunshot,,Gun Shot
gunsmoke,,"Gun.Smoke (World, 1985-11-15)"
gunsmokeb,10100,"Gun.Smoke (World, 1985-11-15) (bootleg)"
gunsmokeg,10100,"Gun.Smoke (Germany, 1985-11-15, censored)"
gunsmokej,10100,"Gun.Smoke (Japan, 1985-11-15)"
gunsmokeu,10100,"Gun.Smoke (USA and Canada, 1986-04-08)"
gunsmokeua,10100,"Gun.Smoke (USA and Canada, 1986-01-20)"
gunsmokeub,10100,"Gun.Smoke (USA and Canada, 1985-11-15, set 1)"
gunsmokeuc,10100,"Gun.Smoke (USA and Canada, 1985-11-15, set 2)"
gunsur2,24138,"Gun Survivor 2 Biohazard Code: Veronica (World, BHF2 Ver.E)"
gunsur2j,0,"Gun Survivor 2 Biohazard Code: Veronica (Japan, BHF1 Ver.E)"
gunwars,,"Gunmen Wars (Japan, GM1 Ver. B)"
gunwarsa,10110,"Gunmen Wars (Japan, GM1 Ver. A)"
gururin,24307,Gururin
gussun,28468,Gussun Oyoyo (Japan)
gutangtn,14288,Guttang Gottong
gutangtns,14288,Guttang Gottong (Sega license)
guts,,Guts n' Glory (prototype)
gutsn,35501,Guts'n (Japan)
guttangt,14288,Guttang Gottong (bootleg on Galaxian hardware)
guttangts3,14288,Guttang Gottong (Sede 3 bootleg on Galaxian hardware)
guwange,,"Guwange (Japan, 1999 6/24 Master Ver 16:55)"
guwanges,10120,"Guwange (Japan, 2000 7/ 7 Special Ver 13:22)"
guzzler,,Guzzler
guzzlers,10122,Guzzler (Swimmer conversion)
gvrxpsup,,Global VR XP OS Update/Install - 06/11/02
gvrxpsys,,Global VR XP OS Install - 09/30/01
gw_l1,10129,The Getaway: High Speed II (L-1)
gw_l2,10129,The Getaway: High Speed II (L-2)
gw_l3,10129,The Getaway: High Speed II (L-3)
gw_l5,,The Getaway: High Speed II (L-5)
gw_p7,10129,The Getaway: High Speed II (P-7)
gw_pb,10129,The Getaway: High Speed II (P-B)
gw_pc,10129,The Getaway: High Speed II (P-C)
gwar,,Guerrilla War (US)
gwara,10133,"Guerrilla War (Version 1, set 1)"
gwarab,10133,"Guerrilla War (Version 1, set 2)"
gwarb,10133,Guerrilla War (Joystick hack bootleg)
gwarfare,,Global Warfare
gwarj,10133,Guevara (Japan)
gwarrior,,Galactic Warriors
gwasu,,Gwasuwon (Korea)
gwing2,24138,Giga Wing 2
gwinggen,,Giga Wing Generations (v2.02J)
gwinner,,Golden Winner
gwnf,,Genius Winner Notebook Fun (Germany)
gwnn,1352,"The Game With No Name! (0452501, US)"
gx4000,,Amstrad GX4000
gx700,,Boss GX-700 Guitar Effects Processor
gyakyu,,Ginga Yakyu
gynotai,,Gynotai (Japan)
gypmagic,13726,"Gypsy Magic (Konami Endeavour, Russia)"
gypsyjug,,Gypsy Juggler
gyrodine,,Gyrodine
gyrodinet,10152,Gyrodine (Taito Corporation license)
gyruss,,Gyruss
gyrussb,10154,Gyruss (bootleg?)
gyrussce,10154,Gyruss (Centuri)
gz70sp,,GZ-70SP
h01b,,H-01B
h01jce,,H-01 JCE
h19,,H-19 Terminal
h21,,Video Computer H-21
h2hbaseb,,Head to Head: Electronic Baseball
h2hbaskb,,Head to Head: Electronic Basketball (TMS1000 version)
h2hbaskbc,10163,Head to Head: Electronic Basketball (COP420L version)
h2hboxing,,Head to Head: Electronic Boxing
h2hfootb,,Head to Head: Electronic Football
h2hhockey,,Head to Head: Electronic Hockey (TMS1000 version)
h2hhockeyc,10167,Head to Head: Electronic Hockey (COP420L version)
h2hsoccerc,,Head to Head: Electronic Soccer (COP420L version)
h8,,Heathkit H8 Digital Computer
h88,10172,H-88
h89,,H-89
h89_cdr,10172,H-89 with CDR Equipment
h89_mms,10172,H-89 with MMS Equipment
hachamf,,"Hacha Mecha Fighter (19th Sep. 1991, protected, set 1)"
hachamfa,10175,"Hacha Mecha Fighter (19th Sep. 1991, protected, set 2)"
hachamfb,10175,"Hacha Mecha Fighter (19th Sep. 1991, unprotected, bootleg Thunder Dragon conversion)"
hachamfp,10175,"Hacha Mecha Fighter (Location Test Prototype, 19th Sep. 1991)"
hacher,40715,Hacher (hack of Win Win Bingo EN.01.6)
hachoo,,"Hachoo! (World, set 1)"
hachooa,10180,"Hachoo! (World, set 2)"
hachooj,10180,Hachoo! (Japan)
haekaka,28954,Hae Hae Ka Ka Ka
hal21,,HAL21
hal21j,10184,HAL21 (Japan)
halley,,Halley Comet (set 1)
halleya,10186,Halley Comet (set 2)
halleyb,10186,Halley Comet (set 3)
halleysc,,Halley's Comet (US)
halleysc87,10189,Halley's Comet '87
halleyscj,10189,"Halley's Comet (Japan, rev 1)"
halleyscja,10189,Halley's Comet (Japan)
halleyscjp,10189,"Halley's Comet (Japan, prototype)"
halltsk,,"Halloween (Ming-Yang Electronic / TSK, version 1.0)"
hamaway,,"Hammer Away (Japan, prototype)"
hamboy,,Hammer Boy
hamhouse,3951,Hamburger House
hamhouse9,3951,Hamburger House 9
hammer,,Hammer
hammerch,,Hammer Champ (Japan)
hana6pt2,,Hana Awase 6 Part II
hanaawas,,Hana Awase
hanadojo,,Hana Doujou (set 1)
hanadojoa,10203,Hana Doujou (set 2)
hanagumi,37329,Sakura Taisen - Hanagumi Taisen Columns (J 971007 V1.010)
hanakanz,,Hana Kanzashi (Japan)
hanamai,,Hana no Mai (Japan)
hanamomb,10209,Mahjong Hana no Momoko gumi (Japan 881125)
hanamomo,,Mahjong Hana no Momoko gumi (Japan 881201)
hanaoji,,"Hana to Ojisan (ver 1.01, 1991/12/09)"
hanaojia,10210,"Hana to Ojisan (ver 1.00, 1991/08/23)"
hanaren2,,Hana no Ren-Chan II (Japan)
hanaroku,,Hanaroku
hanayara,,Hana wo Yaraneba! (Japan)
hangly,27400,Hangly-Man (set 1)
hangly2,27400,Hangly-Man (set 2)
hangly3,27400,Hangly-Man (set 3)
hangman,,Hangman
hangon,,Hang-On (Rev A)
hangon1,10219,Hang-On
hangon2,10219,"Hang-On (Rev A, ride-on)"
hangonjr,,Hang-On Jr. (Rev. B)
hangonp,,Hang-On (Sonic)
hangonvf,10219,VF (bootleg of Hang-On)
hangplt,,Hang Pilot (ver JAB)
hangpltu,10225,Hang Pilot (ver UAA)
hangzo,,"Hangzo (Japan, prototype)"
hanihac,1322,Hanimex Home Arcade Centre
hapfarm,,Happy Farm (Ver. US.01.02.B)
haphippy,,Happy Happy Hippy (Atronic)
haplucky,,Happy Lucky!
happy6,26308,"Huanle Liuhe Yi (Happy 6-in-1) (M68K ver. V101, ARM ver. V102CN)"
happy6100cn,0,"Huanle Liuhe Yi (Happy 6-in-1) (M68K ver. V100, ARM ver. V100CN)"
happy6100hk,0,"Huanle Liuhe Yi (Happy 6-in-1) (M68K ver. V100HK, ARM ver. V100HK)"
happy6101,0,"Huanle Liuhe Yi (Happy 6-in-1) (M68K ver. V100, ARM ver. V101CN)"
happyskl,,"Happy Skill (Italy, V611IT)"
hapyfsh2,,"Happy Fish (V2 PCB, 302-in-1)"
hapytour,,Happy Tour
harashi,,Hana Arashi (Japan)
hardbody,,Hardbody (rev. D)
hardbodyc,10240,Hardbody (rev. C)
hardbodyg,10240,Hardbody (German rev. B)
harddriv,,"Hard Drivin' (cockpit, rev 7)"
harddriv1,10243,"Hard Drivin' (cockpit, rev 1)"
harddriv2,10243,"Hard Drivin' (cockpit, rev 2)"
harddriv3,10243,"Hard Drivin' (cockpit, rev 3)"
harddrivb,10243,"Hard Drivin' (cockpit, British, rev 7)"
harddrivb5,10243,"Hard Drivin' (cockpit, British, rev 5)"
harddrivb6,10243,"Hard Drivin' (cockpit, British, rev 6)"
harddrivc,10243,"Hard Drivin' (compact, rev 2)"
harddrivc1,10243,"Hard Drivin' (compact, rev 1)"
harddrivcb,10243,"Hard Drivin' (compact, British, rev 2)"
harddrivcbl,10243,"Hard Drivin' (compact, rev 2 bootleg)"
harddrivcg,10243,"Hard Drivin' (compact, German, rev 2)"
harddrivg,10243,"Hard Drivin' (cockpit, German, rev 7)"
harddrivg4,10243,"Hard Drivin' (cockpit, German, rev 4)"
harddrivj,10243,"Hard Drivin' (cockpit, Japan, rev 7)"
harddrivj6,10243,"Hard Drivin' (cockpit, Japan, rev 6)"
harddunk,,Hard Dunk (World)
harddunkj,10259,Hard Dunk (Japan)
hardhat,,Hard Hat
hardhea2,,"Hard Head 2 (v2.0, Music Program v2.4)"
hardhea2a,10262,"Hard Head 2 (v2.0, Music Program v2.0)"
hardhea2b,10262,"Hard Head 2 (v2.0, bootleg)"
hardhead,,Hard Head
hardheadb,10265,"Hard Head (bootleg, set 1)"
hardheadb2,10265,"Hard Head (bootleg, set 2)"
hardheadb3,10265,"Hard Head (bootleg, set 3)"
hardyard,,Hard Yardage (v1.20)
hardyard10,10269,Hard Yardage (v1.00)
hardyard11,10269,Hard Yardage (v1.10)
harem,,Harem
haremchl,4666,Harem Challenge
harikiri,,"Harikiri Junior Baseball (Japan, main ver. 1.0, video ver. 1.3)"
harl_a10,10276,"Harley Davidson (Sega, CPU 1.03, display A1.00)"
harl_a13,,"Harley Davidson (Sega, CPU 1.03, display A1.04)"
harl_a18,10279,"Harley Davidson (Stern, CPU 1.08, display A1.05)"
harl_a30,10279,"Harley Davidson (Stern, CPU 3.00, display A3.00)"
harl_a40,,"Harley Davidson (Stern, CPU 4.00, display A4.00)"
harl_f13,10276,"Harley Davidson (Sega, CPU 1.03, display F1.04, France)"
harl_f18,10279,"Harley Davidson (Stern, CPU 1.08, display F1.05, France)"
harl_f30,10279,"Harley Davidson (Stern, CPU 3.00, display F3.00, France)"
