name,cloneOf,description
racedrivb,5232,"Race Drivin' (cockpit, British, rev 5)"
racedrivg,5232,"Race Drivin' (cockpit, German, rev 5)"
racedriv4,5232,"Race Drivin' (cockpit, rev 4)"
racedrivb4,5232,"Race Drivin' (cockpit, British, rev 4)"
racedrivg4,5232,"Race Drivin' (cockpit, German, rev 4)"
racedriv3,5232,"Race Drivin' (cockpit, rev 3)"
racedriv2,5232,"Race Drivin' (cockpit, rev 2)"
racedriv1,5232,"Race Drivin' (cockpit, rev 1)"
racedrivb1,5232,"Race Drivin' (cockpit, British, rev 1)"
racedrivg1,5232,"Race Drivin' (cockpit, German, rev 2)"
racedrivc,5232,"Race Drivin' (compact, rev 5)"
racedrivcb,5232,"Race Drivin' (compact, British, rev 5)"
racedrivcg,5232,"Race Drivin' (compact, German, rev 5)"
racedrivc4,5232,"Race Drivin' (compact, rev 4)"
racedrivcb4,5232,"Race Drivin' (compact, British, rev 4)"
racedrivcg4,5232,"Race Drivin' (compact, German, rev 4)"
racedrivc2,5232,"Race Drivin' (compact, rev 2)"
racedrivc1,5232,"Race Drivin' (compact, rev 1)"
racedrivpan,5232,"Race Drivin' Panorama (prototype, rev 2.1)"
steeltal,,Steel Talons (rev 2)
steeltalg,5252,"Steel Talons (German, rev 2)"
steeltal1,5252,Steel Talons (rev 1)
steeltalp,5252,Steel Talons (prototype)
strtdriv,,Street Drivin' (prototype)
hdrivair,,Hard Drivin's Airborne (prototype)
hdrivairp,5257,"Hard Drivin's Airborne (prototype, early rev)"
gauntlet,,Gauntlet (rev 14)
gauntlets,5259,"Gauntlet (Spanish, rev 15)"
gauntletj,5259,"Gauntlet (Japanese, rev 13)"
gauntletg,5259,"Gauntlet (German, rev 10)"
gauntletj12,5259,"Gauntlet (Japanese, rev 12)"
gauntletr9,5259,Gauntlet (rev 9)
gauntletgr8,5259,"Gauntlet (German, rev 8)"
gauntletr7,5259,Gauntlet (rev 7)
gauntletgr6,5259,"Gauntlet (German, rev 6)"
gauntletr5,5259,Gauntlet (rev 5)
gauntletr4,5259,Gauntlet (rev 4)
gauntletgr3,5259,"Gauntlet (German, rev 3)"
gauntletr2,5259,Gauntlet (rev 2)
gauntletr1,5259,Gauntlet (rev 1)
gauntlet2p,5259,"Gauntlet (2 Players, rev 6)"
gauntlet2pj,5259,"Gauntlet (2 Players, Japanese, rev 5)"
gauntlet2pg,5259,"Gauntlet (2 Players, German, rev 4)"
gauntlet2pr3,5259,"Gauntlet (2 Players, rev 3)"
gauntlet2pj2,5259,"Gauntlet (2 Players, Japanese, rev 2)"
gauntlet2pg1,5259,"Gauntlet (2 Players, German, rev 1)"
gaunt2,,Gauntlet II
gaunt2g,5279,Gauntlet II (German)
gaunt22p,5279,"Gauntlet II (2 Players, rev 2)"
gaunt22p1,5279,"Gauntlet II (2 Players, rev 1)"
gaunt22pg,5279,"Gauntlet II (2 Players, German)"
vindctr2,,Vindicators Part II (rev 3)
vindctr2r2,5284,Vindicators Part II (rev 2)
vindctr2r1,5284,Vindicators Part II (rev 1)
xybots,,Xybots (rev 2)
xybotsg,5287,"Xybots (German, rev 3)"
xybotsf,5287,"Xybots (French, rev 3)"
xybots1,5287,Xybots (rev 1)
xybots0,5287,Xybots (rev 0)
blstroid,,Blasteroids (rev 4)
blstroid3,5292,Blasteroids (rev 3)
blstroid2,5292,Blasteroids (rev 2)
blstroidg,5292,"Blasteroids (German, rev 2)"
blstroidh,5292,Blasteroids (with heads)
vindictr,,Vindicators (rev 5)
vindictre,5297,"Vindicators (Europe, rev 5)"
vindictrg,5297,"Vindicators (German, rev 1)"
vindictre4,5297,"Vindicators (Europe, rev 4)"
vindictr4,5297,Vindicators (rev 4)
vindictre3,5297,"Vindicators (Europe, rev 3)"
vindictr2,5297,Vindicators (rev 2)
vindictr1,5297,Vindicators (rev 1)
toobin,,Toobin' (rev 3)
toobine,5305,"Toobin' (Europe, rev 3)"
toobing,5305,"Toobin' (German, rev 3)"
toobin2,5305,Toobin' (rev 2)
toobin2e,5305,"Toobin' (Europe, rev 2)"
toobin1,5305,Toobin' (rev 1)
cyberbal,,Cyberball (rev 4)
cyberbal2,5311,Cyberball (rev 2)
cyberbalp,5311,Cyberball (prototype)
atetrisc,5316,Tetris (cocktail set 1)
atetrisc2,5316,Tetris (cocktail set 2)
atetris,,Tetris (set 1)
atetrisa,5316,Tetris (set 2)
atetrisb,5316,Tetris (bootleg set 1)
atetrisb2,5316,Tetris (bootleg set 2)
eprom,,Escape from the Planet of the Robot Monsters (set 1)
eprom2,5320,Escape from the Planet of the Robot Monsters (set 2)
guts,,Guts n' Glory (prototype)
cyberbal2p,5311,"Cyberball 2072 (2 player, rev 4)"
cyberbal2p3,5311,"Cyberball 2072 (2 player, rev 3)"
cyberbal2p2,5311,"Cyberball 2072 (2 player, rev 2)"
cyberbal2p1,5311,"Cyberball 2072 (2 player, rev 1)"
skullxbo,,Skull &amp; Crossbones (rev 5)
skullxbo4,5327,Skull &amp; Crossbones (rev 4)
skullxbo3,5327,Skull &amp; Crossbones (rev 3)
skullxbo2,5327,Skull &amp; Crossbones (rev 2)
skullxbo1,5327,Skull &amp; Crossbones (rev 1)
cyberbalt,5311,Tournament Cyberball 2072 (rev 2)
cyberbalt1,5311,Tournament Cyberball 2072 (rev 1)
badlands,,Bad Lands
badlandsb,5334,Bad Lands (bootleg)
klax,,Klax (set 1)
klax2,5336,Klax (set 2)
klax3,5336,Klax (set 3)
klaxj,5336,Klax (Japan)
klaxd,5336,Klax (Germany)
klaxp1,5336,Klax (prototype set 1)
klaxp2,5336,Klax (prototype set 2)
thunderj,,ThunderJaws
hydra,,Hydra
hydrap,5344,Hydra (prototype 5/14/90)
hydrap2,5344,Hydra (prototype 5/25/90)
pitfight,,Pit Fighter (rev 9)
pitfight7,5347,Pit Fighter (rev 7)
pitfight6,5347,Pit Fighter (rev 6)
pitfight5,5347,Pit Fighter (rev 5)
pitfight4,5347,Pit Fighter (rev 4)
pitfight3,5347,Pit Fighter (rev 3)
pitfightj,5347,"Pit Fighter (Japan, 2 players)"
pitfightb,5347,Pit Fighter (bootleg)
rampart,,Rampart (Trackball)
rampart2p,5355,Rampart (Joystick)
rampartj,5355,"Rampart (Japan, Joystick)"
shuuz,,Shuuz (version 8.0)
shuuz2,5358,Shuuz (version 7.1)
batman,,Batman
roadriot,,Road Riot 4WD
offtwall,,Off the Wall (2/3-player upright)
offtwallc,5362,Off the Wall (2-player cocktail)
guardian,,Guardians of the 'Hood
relief,,Relief Pitcher (set 1)
relief2,5365,Relief Pitcher (set 2)
arcadecl,,Arcade Classics (prototype)
sparkz,,Sparkz (prototype)
motofren,,Moto Frenzy
motofrenmd,5369,Moto Frenzy (Mini Deluxe)
motofrenft,5369,Moto Frenzy (Field Test Version)
motofrenmf,5369,Moto Frenzy (Mini Deluxe Field Test Version)
spclords,,Space Lords (rev C)
spclordsb,5373,Space Lords (rev B)
spclordsa,5373,Space Lords (rev A)
spclordsg,5373,"Space Lords (rev A, German)"
rrreveng,,"Road Riot's Revenge (prototype, Sep 06, 1994)"
rrrevenga,5377,"Road Riot's Revenge (prototype, Jan 27, 1994, set 1)"
rrrevengb,5377,"Road Riot's Revenge (prototype, Jan 27, 1994, set 2)"
beathead,,BeatHead (prototype)
tmek,,"T-MEK (v5.1, The Warlords)"
tmek51p,5381,"T-MEK (v5.1, prototype)"
tmek45,5381,T-MEK (v4.5)
tmek44,5381,T-MEK (v4.4)
tmek20,5381,"T-MEK (v2.0, prototype)"
primrage,,Primal Rage (version 2.3)
primrage20,5386,Primal Rage (version 2.0)
metalmx,,Metal Maniax (prototype)
area51,,Area 51 (R3000)
area51t,5389,Area 51 (Time Warner license)
area51a,5389,Area 51 (Atari Games license)
fishfren,,Fishin' Frenzy (prototype)
freezeat,,"Freeze (Atari) (prototype, English voice, 96/10/25)"
freezeatjp,5393,"Freeze (Atari) (prototype, Japanese voice, 96/10/25)"
freezeat2,5393,"Freeze (Atari) (prototype, 96/10/18)"
freezeat3,5393,"Freeze (Atari) (prototype, 96/10/07)"
freezeat4,5393,"Freeze (Atari) (prototype, 96/10/03)"
freezeat5,5393,"Freeze (Atari) (prototype, 96/09/20, AMOA-96)"
freezeat6,5393,"Freeze (Atari) (prototype, 96/09/07, Jamma-96)"
area51mx,,Area 51 / Maximum Force Duo v2.0
a51mxr3k,5400,Area 51 / Maximum Force Duo (R3000)
maxforce,,Maximum Force v1.05
maxf_102,5402,Maximum Force v1.02
maxf_ng,5402,Maximum Force (No Gore version)
vcircle,,Vicious Circle (prototype)
a51site4,,Area 51: Site 4
sasuke,,Sasuke vs. Commander
satansat,,Satan of Saturn (set 1)
satansata,5408,Satan of Saturn (set 2)
zarzon,5408,Zarzon
vanguard,,Vanguard (SNK)
vanguardc,5411,Vanguard (Centuri)
vanguardj,5411,Vanguard (Japan)
fantasy,,Fantasy (World)
fantasyu,5414,Fantasy (US)
fantasyj,5414,Fantasy (Japan)
pballoon,,Pioneer Balloon
nibbler,,Nibbler (set 1)
nibblera,5418,Nibbler (set 2)
nibblerb,5418,Nibbler (set 3)
nibblero,5418,Nibbler (Olympia)
lasso,,Lasso
chameleo,,Chameleon
wwjgtin,,Wai Wai Jockey Gate-In!
photof,5424,Photo Finish
pinbo,,Pinbo (set 1)
pinboa,5426,Pinbo (set 2)
pinbos,5426,Pinbo (Strike)
joyfulr,,Joyful Road (Japan)
mnchmobl,5429,Munch Mobile (US)
marvins,,Marvin's Maze
madcrash,,Mad Crasher
madcrush,5432,Mad Crusher (Japan)
vangrd2,,Vanguard II
mainsnk,,Main Event (1984)
canvas,,Canvas Croquis
jcross,,Jumping Cross
sgladiat,,Gladiator 1984
hal21,,HAL21
hal21j,5439,HAL21 (Japan)
aso,,ASO - Armored Scrum Object
alphamis,5441,Alpha Mission
arian,5441,Arian Mission
tnk3,,T.N.K III (US)
tnk3j,5444,T.A.N.K (Japan)
athena,,Athena
fitegolf,,Fighting Golf (World?)
fitegolfu,5447,Fighting Golf (US)
countryc,,Country Club
ikari,,Ikari Warriors (US JAMMA)
ikaria,5450,Ikari Warriors (US)
ikarinc,5450,Ikari Warriors (US No Continues)
ikarijp,5450,Ikari (Japan No Continues)
ikarijpb,5450,Ikari (Joystick hack bootleg)
victroad,,Victory Road
dogosoke,5455,Dogou Souken
dogosokb,5455,Dogou Souken (Joystick hack bootleg)
gwar,,Guerrilla War (US)
gwarj,5458,Guevara (Japan)
gwara,5458,Guerrilla War (Version 1)
gwarb,5458,Guerrilla War (Joystick hack bootleg)
bermudat,,Bermuda Triangle (World?)
bermudatj,5462,Bermuda Triangle (Japan)
bermudata,5465,Bermuda Triangle (World Wars) (US)
worldwar,,World Wars (World?)
psychos,,Psycho Soldier (US)
psychosj,5466,Psycho Soldier (Japan)
chopper,,Chopper I (US set 1)
choppera,5468,Chopper I (US set 2)
chopperb,5468,Chopper I (US set 3)
legofair,5468,Koukuu Kihei Monogatari - The Legend of Air Cavalry (Japan)
fsoccer,,Fighting Soccer (version 4)
fsoccerj,5472,Fighting Soccer (Japan)
fsoccerb,5472,Fighting Soccer (Joystick hack bootleg)
tdfever,,TouchDown Fever (US?)
tdfeverj,5475,TouchDown Fever (Japan)
tdfever2,5475,TouchDown Fever 2
ikari3,,Ikari III - The Rescue (Rotary Joystick)
ikari3nr,5478,Ikari III - The Rescue (8-Way Joystick)
pow,,P.O.W. - Prisoners of War (US version 1)
powj,5480,Datsugoku - Prisoners of War (Japan)
searchar,,SAR - Search And Rescue (World)
searcharu,5482,SAR - Search And Rescue (US)
searcharj,5482,SAR - Search And Rescue (Japan)
streetsm,,Street Smart (US version 2)
streetsm1,5485,Street Smart (US version 1)
streetsmw,5485,Street Smart (World version 1)
streetsmj,5485,Street Smart (Japan version 1)
prehisle,,Prehistoric Isle in 1930 (World)
prehisleu,5489,Prehistoric Isle in 1930 (US)
gensitou,5489,Genshi-Tou 1930's
mechatt,,Mechanized Attack (World)
mechattu,5492,Mechanized Attack (US)
bbusters,,Beast Busters (World)
bbustersu,5494,"Beast Busters (US, Version 2)"
dmndrby,,Diamond Derby (Newer)
dmndrbya,5496,Diamond Derby (Original)
neogeo,,Neo-Geo
nam1975,,NAM-1975
bstars,,Baseball Stars Professional (set 1)
bstarsh,5500,Baseball Stars Professional (set 2)
tpgolf,,Top Player's Golf
mahretsu,,Mahjong Kyo Retsuden
maglord,,Magician Lord (set 1)
maglordh,5504,Magician Lord (set 2)
ridhero,,Riding Hero (set 1)
ridheroh,5506,Riding Hero (set 2)
alpham2,,Alpha Mission II / ASO II - Last Guardian
ncombat,,Ninja Combat (set 1)
ncombath,5509,Ninja Combat (set 2)
cyberlip,,Cyber-Lip
superspy,,The Super Spy
mutnat,,Mutation Nation
kotm,,King of the Monsters (set 1)
kotmh,5514,King of the Monsters (set 2)
sengoku,,Sengoku / Sengoku Denshou (set 1)
sengokh,5516,Sengoku / Sengoku Denshou (set 2)
burningf,,Burning Fight (set 1)
burningfh,5518,Burning Fight (set 2)
lbowling,,League Bowling
gpilots,,Ghost Pilots (set 1)
gpilotsh,5521,Ghost Pilots (set 2)
joyjoy,,Puzzled / Joy Joy Kid
bjourney,,Blue's Journey / Raguy
quizdais,,Quiz Daisousa Sen - The Last Count Down
quizdaisk,5525,Quiz Daisousa Sen - The Last Count Down (Korean release)
lresort,,Last Resort
eightman,,Eight Man
minasan,,Minnasanno Okagesamadesu
legendos,,Legend of Success Joe / Ashitano Joe Densetsu
2020bb,,2020 Super Baseball (set 1)
2020bba,5531,2020 Super Baseball (set 2)
2020bbh,5531,2020 Super Baseball (set 3)
socbrawl,,Soccer Brawl (set 1)
socbrawlh,5534,Soccer Brawl (set 2)
roboarmy,,Robo Army
fatfury1,,Fatal Fury - King of Fighters / Garou Densetsu - shukumei no tatakai
fbfrenzy,,Football Frenzy
bakatono,,Bakatonosama Mahjong Manyuuki
crsword,,Crossed Swords
trally,,Thrash Rally
kotm2,,King of the Monsters 2 - The Next Thing
sengoku2,,Sengoku 2 / Sengoku Denshou 2
bstars2,,Baseball Stars 2
quizdai2,,Quiz Meitantei Neo &amp; Geo - Quiz Daisousa Sen part 2
3countb,,3 Count Bout / Fire Suplex
aof,,Art of Fighting / Ryuuko no Ken
samsho,,Samurai Shodown / Samurai Spirits (set 1)
samshoh,5548,Samurai Shodown / Samurai Spirits (set 2)
tophuntr,,Top Hunter - Roddy &amp; Cathy (set 1)
tophuntrh,5550,Top Hunter - Roddy &amp; Cathy (set 2)
fatfury2,,Fatal Fury 2 / Garou Densetsu 2 - arata-naru tatakai
janshin,,Jyanshin Densetsu - Quest of Jongmaster
androdun,,Andro Dunos
ncommand,,Ninja Commando
viewpoin,,Viewpoint
ssideki,,Super Sidekicks / Tokuten Ou
wh1,,World Heroes (set 1)
wh1h,5558,World Heroes (set 2)
wh1ha,5558,World Heroes (set 3)
kof94,,The King of Fighters '94
aof2,,Art of Fighting 2 / Ryuuko no Ken 2 (set 1)
aof2a,5562,Art of Fighting 2 / Ryuuko no Ken 2 (set 2)
wh2,,World Heroes 2
fatfursp,,Fatal Fury Special / Garou Densetsu Special (set 1)
fatfursa,5565,Fatal Fury Special / Garou Densetsu Special (set 2)
savagere,,Savage Reign / Fu'un Mokushiroku - kakutou sousei
fightfev,,Fight Fever (set 1)
fightfeva,5568,Fight Fever (set 2)
ssideki2,,Super Sidekicks 2 - The World Championship / Tokuten Ou 2 - real fight football
spinmast,,Spin Master / Miracle Adventure
samsho2,,Samurai Shodown II / Shin Samurai Spirits - Haohmaru jigokuhen
samsho2k,5572,Saulabi Spirits / Jin Saulabi Tu Hon (Korean release of Samurai Shodown II)
wh2j,,World Heroes 2 Jet (set 1)
wh2jh,5574,World Heroes 2 Jet (set 2)
wjammers,,Windjammers / Flying Power Disc
karnovr,,Karnov's Revenge / Fighter's History Dynamite
gururin,,Gururin
pspikes2,,Power Spikes II
fatfury3,,Fatal Fury 3 - Road to the Final Victory / Garou Densetsu 3 - haruka-naru tatakai
zupapa,,Zupapa!
panicbom,,Panic Bomber
aodk,,Aggressors of Dark Kombat / Tsuukai GANGAN Koushinkyoku
sonicwi2,,Aero Fighters 2 / Sonic Wings 2
zedblade,,Zed Blade / Operation Ragnarok
galaxyfg,,Galaxy Fight - Universal Warriors
strhoop,,Street Hoop / Street Slam / Dunk Dream
quizkof,,Quiz King of Fighters
quizkofk,5588,Quiz King of Fighters (Korean release)
ssideki3,,Super Sidekicks 3 - The Next Glory / Tokuten Ou 3 - eikoue no michi
doubledr,,Double Dragon (Neo-Geo)
pbobblen,,Puzzle Bobble / Bust-A-Move (Neo-Geo) (set 1)
pbobblenb,5592,Puzzle Bobble / Bust-A-Move (Neo-Geo) (bootleg)
kof95,,The King of Fighters '95 (set 1)
kof95h,5594,The King of Fighters '95 (set 2)
tws96,,Tecmo World Soccer '96
samsho3,,Samurai Shodown III / Samurai Spirits - Zankurou Musouken (set 1)
samsho3h,5597,Samurai Shodown III / Samurai Spirits - Zankurou Musouken (set 2)
fswords,5597,Fighters Swords (Korean release of Samurai Shodown III)
stakwin,,Stakes Winner / Stakes Winner - GI kinzen seihae no michi
pulstar,,Pulstar
whp,,World Heroes Perfect
kabukikl,,Far East of Eden - Kabuki Klash / Tengai Makyou - Shin Den
neobombe,,Neo Bomberman
gowcaizr,,Voltage Fighter - Gowcaizer / Choujin Gakuen Gowcaizer
rbff1,,Real Bout Fatal Fury / Real Bout Garou Densetsu
rbff1a,5606,Real Bout Fatal Fury / Real Bout Garou Densetsu (bug fix revision)
aof3,,Art of Fighting 3 - The Path of the Warrior / Art of Fighting - Ryuuko no Ken Gaiden
aof3k,5608,Art of Fighting 3 - The Path of the Warrior (Korean release)
sonicwi3,,Aero Fighters 3 / Sonic Wings 3
turfmast,,Neo Turf Masters / Big Tournament Golf
mslug,,Metal Slug - Super Vehicle-001
puzzledp,,Puzzle De Pon!
mosyougi,,Syougi No Tatsujin - Master of Syougi
marukodq,,Chibi Marukochan Deluxe Quiz
neomrdo,,Neo Mr. Do!
sdodgeb,,Super Dodge Ball / Kunio no Nekketsu Toukyuu Densetsu
goalx3,,Goal! Goal! Goal!
zintrckb,,Zintrick / Oshidashi Zentrix (hack)
overtop,,Over Top
neodrift,,Neo Drift Out - New Technology
kof96,,The King of Fighters '96 (set 1)
kof96h,5622,The King of Fighters '96 (set 2)
ssideki4,,The Ultimate 11 - The SNK Football Championship / Tokuten Ou - Honoo no Libero
kizuna,,Kizuna Encounter - Super Tag Battle / Fu'un Super Tag Battle
ninjamas,,Ninja Master's - haoh-ninpo-cho
ragnagrd,,Ragnagard / Shin-Oh-Ken
pgoal,,Pleasure Goal / Futsal - 5 on 5 Mini Soccer
magdrop2,,Magical Drop II
samsho4,,Samurai Shodown IV - Amakusa's Revenge / Samurai Spirits - Amakusa Kourin
samsho4k,5630,Pae Wang Jeon Seol / Legend of a Warrior (Korean censored Samurai Shodown IV)
rbffspec,,Real Bout Fatal Fury Special / Real Bout Garou Densetsu Special
rbffspeck,5632,Real Bout Fatal Fury Special / Real Bout Garou Densetsu Special (Korean release)
twinspri,,Twinkle Star Sprites
wakuwak7,,Waku Waku 7
stakwin2,,Stakes Winner 2
ghostlop,,Ghostlop (prototype)
breakers,,Breakers
miexchng,,Money Puzzle Exchanger / Money Idol Exchanger
kof97,,The King of Fighters '97 (set 1)
kof97h,5640,The King of Fighters '97 (set 2)
kof97pls,5640,The King of Fighters '97 Plus (bootleg)
kog,5640,King of Gladiator (The King of Fighters '97 bootleg)
magdrop3,,Magical Drop III
lastblad,,The Last Blade / Bakumatsu Roman - Gekka no Kenshi (set 1)
lastbladh,5645,The Last Blade / Bakumatsu Roman - Gekka no Kenshi (set 2)
lastsold,5645,The Last Soldier (Korean release of The Last Blade)
puzzldpr,5613,Puzzle De Pon! R!
irrmaze,,The Irritating Maze / Ultra Denryu Iraira Bou
popbounc,,Pop 'n Bounce / Gapporin
shocktro,,Shock Troopers (set 1)
shocktra,5651,Shock Troopers (set 2)
blazstar,,Blazing Star
rbff2,,Real Bout Fatal Fury 2 - The Newcomers / Real Bout Garou Densetsu 2 - the newcomers (set 1)
rbff2h,5654,Real Bout Fatal Fury 2 - The Newcomers / Real Bout Garou Densetsu 2 - the newcomers (set 2)
rbff2k,5654,Real Bout Fatal Fury 2 - The Newcomers (Korean release)
mslug2,,Metal Slug 2 - Super Vehicle-001/II
kof98,,The King of Fighters '98 - The Slugfest / King of Fighters '98 - dream match never ends
kof98k,5658,The King of Fighters '98 - The Slugfest / King of Fighters '98 - dream match never ends (Korean board)
kof98ka,5658,The King of Fighters '98 - The Slugfest / King of Fighters '98 - dream match never ends (Korean board 2)
kof98h,5658,The King of Fighters '98 - The Slugfest / King of Fighters '98 - dream match never ends (AES cart)
lastbld2,,The Last Blade 2 / Bakumatsu Roman - Dai Ni Maku Gekka no Kenshi
neocup98,,Neo-Geo Cup '98 - The Road to the Victory
breakrev,,Breakers Revenge
shocktr2,,Shock Troopers - 2nd Squad
lans2004,5665,Lansquenet 2004 (Shock Troopers - 2nd Squad bootleg)
flipshot,,Battle Flip Shot
pbobbl2n,,Puzzle Bobble 2 / Bust-A-Move Again (Neo-Geo)
ctomaday,,Captain Tomaday
mslugx,,Metal Slug X - Super Vehicle-001
kof99,,The King of Fighters '99 - Millennium Battle (set 1)
kof99a,5671,The King of Fighters '99 - Millennium Battle (set 2)
kof99e,5671,The King of Fighters '99 - Millennium Battle (earlier)
kof99k,5671,The King of Fighters '99 - Millennium Battle (Korean release)
kof99p,5671,The King of Fighters '99 - Millennium Battle (prototype)
ganryu,,Ganryu / Musashi Ganryuki
garou,,Garou - Mark of the Wolves (set 1)
garouo,5677,Garou - Mark of the Wolves (set 2)
garoup,5677,Garou - Mark of the Wolves (prototype)
garoubl,5677,Garou - Mark of the Wolves (bootleg)
s1945p,,Strikers 1945 Plus
preisle2,,Prehistoric Isle 2
mslug3,,Metal Slug 3
mslug3h,5683,Metal Slug 3 (not encrypted)
mslug3b6,5683,Metal Slug 6 (Metal Slug 3 bootleg)
kof2000,,The King of Fighters 2000
kof2000n,5686,The King of Fighters 2000 (not encrypted)
bangbead,,Bang Bead
nitd,,Nightmare in the Dark
nitdbl,5689,Nightmare in the Dark (bootleg)
sengoku3,,Sengoku 3 / Sengoku Densho 2001
kof2001,,The King of Fighters 2001 (set 1)
kof2001h,5692,The King of Fighters 2001 (set 2)
cthd2003,5692,Crouching Tiger Hidden Dragon 2003 (The King of Fighters 2001 bootleg)
ct2k3sp,5692,Crouching Tiger Hidden Dragon 2003 Super Plus (The King of Fighters 2001 bootleg)
ct2k3sa,5692,Crouching Tiger Hidden Dragon 2003 Super Plus alternate (The King of Fighters 2001 bootleg)
mslug4,,Metal Slug 4 (set 1)
mslug4h,5697,Metal Slug 4 (set 2)
ms4plus,5697,Metal Slug 4 Plus (bootleg)
rotd,,Rage of the Dragons
kof2002,,The King of Fighters 2002
kof2002b,5701,The King of Fighters 2002 (bootleg)
kf2k2pls,5701,The King of Fighters 2002 Plus (bootleg set 1)
kf2k2pla,5701,The King of Fighters 2002 Plus (bootleg set 2)
kf2k2mp,5701,The King of Fighters 2002 Magic Plus (bootleg)
kf2k2mp2,5701,The King of Fighters 2002 Magic Plus II (bootleg)
kof10th,5701,The King of Fighters 10th Anniversary (The King of Fighters 2002 bootleg)
kf2k5uni,5701,The King of Fighters 10th Anniversary 2005 Unique (The King of Fighters 2002 bootleg)
kf10thep,5701,The King of Fighters 10th Anniversary Extra Plus (The King of Fighters 2002 bootleg)
kof2k4se,5701,The King of Fighters Special Edition 2004 (The King of Fighters 2002 bootleg)
matrim,,Matrimelee / Shin Gouketsuji Ichizoku Toukon
matrimbl,5711,Matrimelee / Shin Gouketsuji Ichizoku Toukon (bootleg)
pnyaa,,Pochi and Nyaa
ms5pcb,,Metal Slug 5 (JAMMA PCB)
mslug5,,Metal Slug 5
mslug5h,5715,Metal Slug 5 (AES Cart)
ms5plus,5715,Metal Slug 5 Plus (bootleg)
svcpcb,,"SNK vs. Capcom - SVC Chaos (JAMMA PCB, set 1)"
svcpcba,5718,"SNK vs. Capcom - SVC Chaos (JAMMA PCB, set 2)"
svc,,SNK vs. Capcom - SVC Chaos
svcboot,5720,SNK vs. Capcom - SVC Chaos (bootleg)
svcplus,5720,SNK vs. Capcom - SVC Chaos Plus (bootleg set 1)
svcplusa,5720,SNK vs. Capcom - SVC Chaos Plus (bootleg set 2)
svcsplus,5720,SNK vs. Capcom - SVC Chaos Super Plus (bootleg)
samsho5,,Samurai Shodown V / Samurai Spirits Zero (set 1)
samsho5h,5725,Samurai Shodown V / Samurai Spirits Zero (set 2)
samsho5b,5725,Samurai Shodown V / Samurai Spirits Zero (bootleg)
kf2k3pcb,,"The King of Fighters 2003 (Japan, JAMMA PCB)"
kof2003,,The King of Fighters 2003
kof2003h,5729,The King of Fighters 2003 (AES cart)
kf2k3bl,5729,The King of Fighters 2003 (bootleg set 1)
kf2k3bla,5729,The King of Fighters 2003 (bootleg set 2)
kf2k3pl,5729,The King of Fighters 2004 Plus / Hero (The King of Fighters 2003 bootleg)
kf2k3upl,5729,The King of Fighters 2004 Ultra Plus (The King of Fighters 2003 bootleg)
samsh5sp,,"Samurai Shodown V Special / Samurai Spirits Zero Special (set 1, uncensored)"
samsh5sph,5735,"Samurai Shodown V Special / Samurai Spirits Zero Special (set 2, censored)"
