name,cloneOf,description
m4dtyfrexfk,12224,Duty Free (Barcrest) (MPU4) (XFT 0.1K)
m4dtyfrexfkd,12224,Duty Free (Barcrest) (MPU4) (XFT 0.1KD)
m4dtyfrexfr,12224,Duty Free (Barcrest) (MPU4) (XFT 0.1R)
m4dtyfrexfrd,12224,Duty Free (Barcrest) (MPU4) (XFT 0.1RD)
m4dtyfrexfy,12224,Duty Free (Barcrest) (MPU4) (XFT 0.1Y)
m4dtyfrexfyd,12224,Duty Free (Barcrest) (MPU4) (XFT 0.1YD)
m4dz,,Danger Zone (Crystal) (MPU4)
m4eaw,,Everyone's A Winner (Barcrest) (MPU4) (set 1)
m4eaw__0,12290,Everyone's A Winner (Barcrest) (MPU4) (set 28)
m4eaw__1,12290,Everyone's A Winner (Barcrest) (MPU4) (set 29)
m4eaw__2,12290,Everyone's A Winner (Barcrest) (MPU4) (set 30)
m4eaw__3,12290,Everyone's A Winner (Barcrest) (MPU4) (set 31)
m4eaw__4,12290,Everyone's A Winner (Barcrest) (MPU4) (set 32)
m4eaw__5,12290,Everyone's A Winner (Barcrest) (MPU4) (set 33)
m4eaw__6,12290,Everyone's A Winner (Barcrest) (MPU4) (set 34)
m4eaw__7,12290,Everyone's A Winner (Barcrest) (MPU4) (set 35)
m4eaw__8,12290,Everyone's A Winner (Barcrest) (MPU4) (set 36)
m4eaw__9,12290,Everyone's A Winner (Barcrest) (MPU4) (set 37)
m4eaw__a,12290,Everyone's A Winner (Barcrest) (MPU4) (set 2)
m4eaw__a0,12290,Everyone's A Winner (Barcrest) (MPU4) (set 64)
m4eaw__a1,12290,Everyone's A Winner (Barcrest) (MPU4) (set 65)
m4eaw__a2,12290,Everyone's A Winner (Barcrest) (MPU4) (set 66)
m4eaw__a3,12290,Everyone's A Winner (Barcrest) (MPU4) (set 67)
m4eaw__a4,12290,Everyone's A Winner (Barcrest) (MPU4) (set 68)
m4eaw__a5,12290,Everyone's A Winner (Barcrest) (MPU4) (set 69)
m4eaw__a6,12290,Everyone's A Winner (Barcrest) (MPU4) (set 70)
m4eaw__a7,12290,Everyone's A Winner (Barcrest) (MPU4) (set 71)
m4eaw__a8,12290,Everyone's A Winner (Barcrest) (MPU4) (set 72)
m4eaw__a9,12290,Everyone's A Winner (Barcrest) (MPU4) (set 73)
m4eaw__aa,12290,Everyone's A Winner (Barcrest) (MPU4) (set 38)
m4eaw__ab,12290,Everyone's A Winner (Barcrest) (MPU4) (set 39)
m4eaw__ac,12290,Everyone's A Winner (Barcrest) (MPU4) (set 40)
m4eaw__ad,12290,Everyone's A Winner (Barcrest) (MPU4) (set 41)
m4eaw__ae,12290,Everyone's A Winner (Barcrest) (MPU4) (set 42)
m4eaw__af,12290,Everyone's A Winner (Barcrest) (MPU4) (set 43)
m4eaw__ag,12290,Everyone's A Winner (Barcrest) (MPU4) (set 44)
m4eaw__ah,12290,Everyone's A Winner (Barcrest) (MPU4) (set 45)
m4eaw__ai,12290,Everyone's A Winner (Barcrest) (MPU4) (set 46)
m4eaw__aj,12290,Everyone's A Winner (Barcrest) (MPU4) (set 47)
m4eaw__ak,12290,Everyone's A Winner (Barcrest) (MPU4) (set 48)
m4eaw__al,12290,Everyone's A Winner (Barcrest) (MPU4) (set 49)
m4eaw__am,12290,Everyone's A Winner (Barcrest) (MPU4) (set 50)
m4eaw__an,12290,Everyone's A Winner (Barcrest) (MPU4) (set 51)
m4eaw__ao,12290,Everyone's A Winner (Barcrest) (MPU4) (set 52)
m4eaw__ap,12290,Everyone's A Winner (Barcrest) (MPU4) (set 53)
m4eaw__aq,12290,Everyone's A Winner (Barcrest) (MPU4) (set 54)
m4eaw__ar,12290,Everyone's A Winner (Barcrest) (MPU4) (set 55)
m4eaw__as,12290,Everyone's A Winner (Barcrest) (MPU4) (set 56)
m4eaw__at,12290,Everyone's A Winner (Barcrest) (MPU4) (set 57)
m4eaw__au,12290,Everyone's A Winner (Barcrest) (MPU4) (set 58)
m4eaw__av,12290,Everyone's A Winner (Barcrest) (MPU4) (set 59)
m4eaw__aw,12290,Everyone's A Winner (Barcrest) (MPU4) (set 60)
m4eaw__ax,12290,Everyone's A Winner (Barcrest) (MPU4) (set 61)
m4eaw__ay,12290,Everyone's A Winner (Barcrest) (MPU4) (set 62)
m4eaw__az,12290,Everyone's A Winner (Barcrest) (MPU4) (set 63)
m4eaw__b,12290,Everyone's A Winner (Barcrest) (MPU4) (set 3)
m4eaw__ba,12290,Everyone's A Winner (Barcrest) (MPU4) (set 74)
m4eaw__bb,12290,Everyone's A Winner (Barcrest) (MPU4) (set 75)
m4eaw__bc,12290,Everyone's A Winner (Barcrest) (MPU4) (set 76)
m4eaw__bd,12290,Everyone's A Winner (Barcrest) (MPU4) (set 77)
m4eaw__be,12290,Everyone's A Winner (Barcrest) (MPU4) (set 78)
m4eaw__bf,12290,Everyone's A Winner (Barcrest) (MPU4) (set 79)
m4eaw__bg,12290,Everyone's A Winner (Barcrest) (MPU4) (set 80)
m4eaw__bh,12290,Everyone's A Winner (Barcrest) (MPU4) (set 81)
m4eaw__bi,12290,Everyone's A Winner (Barcrest) (MPU4) (set 82)
m4eaw__bj,12290,Everyone's A Winner (Barcrest) (MPU4) (set 83)
m4eaw__bk,12290,Everyone's A Winner (Barcrest) (MPU4) (set 84)
m4eaw__bl,12290,Everyone's A Winner (Barcrest) (MPU4) (set 85)
m4eaw__bm,12290,Everyone's A Winner (Barcrest) (MPU4) (set 86)
m4eaw__bn,12290,Everyone's A Winner (Barcrest) (MPU4) (set 87)
m4eaw__bo,12290,Everyone's A Winner (Barcrest) (MPU4) (set 88)
m4eaw__bp,12290,Everyone's A Winner (Barcrest) (MPU4) (set 89)
m4eaw__bq,12290,Everyone's A Winner (Barcrest) (MPU4) (set 90)
m4eaw__br,12290,Everyone's A Winner (Barcrest) (MPU4) (set 91)
m4eaw__bs,12290,Everyone's A Winner (Barcrest) (MPU4) (set 92)
m4eaw__bt,12290,Everyone's A Winner (Barcrest) (MPU4) (set 93)
m4eaw__bu,12290,Everyone's A Winner (Barcrest) (MPU4) (set 94)
m4eaw__bv,12290,Everyone's A Winner (Barcrest) (MPU4) (set 95)
m4eaw__bw,12290,Everyone's A Winner (Barcrest) (MPU4) (set 96)
m4eaw__bx,12290,Everyone's A Winner (Barcrest) (MPU4) (set 97)
m4eaw__bz,12290,Everyone's A Winner (Barcrest) (MPU4) (set 99)
m4eaw__c,12290,Everyone's A Winner (Barcrest) (MPU4) (set 4)
m4eaw__d,12290,Everyone's A Winner (Barcrest) (MPU4) (set 5)
m4eaw__e,12290,Everyone's A Winner (Barcrest) (MPU4) (set 6)
m4eaw__f,12290,Everyone's A Winner (Barcrest) (MPU4) (set 7)
m4eaw__g,12290,Everyone's A Winner (Barcrest) (MPU4) (set 8)
m4eaw__h,12290,Everyone's A Winner (Barcrest) (MPU4) (set 9)
m4eaw__i,12290,Everyone's A Winner (Barcrest) (MPU4) (set 10)
m4eaw__j,12290,Everyone's A Winner (Barcrest) (MPU4) (set 11)
m4eaw__k,12290,Everyone's A Winner (Barcrest) (MPU4) (set 12)
m4eaw__l,12290,Everyone's A Winner (Barcrest) (MPU4) (set 13)
m4eaw__m,12290,Everyone's A Winner (Barcrest) (MPU4) (set 14)
m4eaw__n,12290,Everyone's A Winner (Barcrest) (MPU4) (set 15)
m4eaw__o,12290,Everyone's A Winner (Barcrest) (MPU4) (set 16)
m4eaw__p,12290,Everyone's A Winner (Barcrest) (MPU4) (set 17)
m4eaw__q,12290,Everyone's A Winner (Barcrest) (MPU4) (set 18)
m4eaw__r,12290,Everyone's A Winner (Barcrest) (MPU4) (set 19)
m4eaw__s,12290,Everyone's A Winner (Barcrest) (MPU4) (set 20)
m4eaw__t,12290,Everyone's A Winner (Barcrest) (MPU4) (set 21)
m4eaw__u,12290,Everyone's A Winner (Barcrest) (MPU4) (set 22)
m4eaw__v,12290,Everyone's A Winner (Barcrest) (MPU4) (set 23)
m4eaw__w,12290,Everyone's A Winner (Barcrest) (MPU4) (set 24)
m4eaw__x,12290,Everyone's A Winner (Barcrest) (MPU4) (set 25)
m4eaw__y,12290,Everyone's A Winner (Barcrest) (MPU4) (set 26)
m4eaw__z,12290,Everyone's A Winner (Barcrest) (MPU4) (set 27)
m4eezee,,Eezee Fruits (Union) (MPU4)
m4eighth,,Eighth Wonder (Barcrest) (MPU4) (WON 2.2)
m4eightha,12389,"Eighth Wonder (Barcrest) (MPU4) (BEW 0.3, set 1)"
m4eighthb,12389,"Eighth Wonder (Barcrest) (MPU4) (BEW 0.3, set 2)"
m4eighthc,12389,"Eighth Wonder (Barcrest) (MPU4) (BEW 0.3, set 3)"
m4eighthd,12389,"Eighth Wonder (Barcrest) (MPU4) (BEW 0.3, set 4, bad?)"
m4eighthe,12389,"Eighth Wonder (Barcrest) (MPU4) (BEW 0.3, set 5)"
m4eighthf,12389,"Eighth Wonder (Barcrest) (MPU4) (BEW 0.3, set 6)"
m4eighthg,12389,"Eighth Wonder (Barcrest) (MPU4) (BEW 0.3, set 7)"
m4elitc,,Elite Club (Crystal) (MPU4) (set 1)
m4elitca,12397,Elite Club (Crystal) (MPU4) (set 2)
m4elite,,Elite (Barcrest) (MPU4 w/ Plasma DMD?)
m4eureka,,"Eureka (Empire) (MPU4, set 1)"
m4eurekaa,12400,"Eureka (Empire) (MPU4, set 2)"
m4eurekab,12400,"Eureka (Empire) (MPU4, set 3)"
m4ewshft,,Each Way Shifter (Mdm) (MPU4)
m4excal,,Excalibur (Bwb) (MPU4) (set 1)
m4excal__a,12404,Excalibur (Bwb) (MPU4) (set 2)
m4excal__b,12404,Excalibur (Bwb) (MPU4) (set 3)
m4excal__c,12404,Excalibur (Bwb) (MPU4) (set 4)
m4excal__d,12404,Excalibur (Bwb) (MPU4) (set 5)
m4excal__e,12404,Excalibur (Bwb) (MPU4) (set 6)
m4excal__f,12404,Excalibur (Bwb) (MPU4) (set 7)
m4excal__g,12404,Excalibur (Bwb) (MPU4) (set 8)
m4excal__h,12404,Excalibur (Bwb) (MPU4) (set 9)
m4excal__i,12404,Excalibur (Bwb) (MPU4) (set 10)
m4excal__j,12404,Excalibur (Bwb) (MPU4) (set 11)
m4excaln,12404,Excalibur (Nova) (MPU4) (set 1)
m4excaln__a,12404,Excalibur (Nova) (MPU4) (set 2)
m4excam,,Excalibur (Mdm) (MPU4)
m4exgam,,Extra Game (Fairplay - Barcrest) (MPU4)
m4exlin,,Extra Lines (Pcp) (MPU4) (set 1)
m4exlina,12419,Extra Lines (Pcp) (MPU4) (set 2)
m4exotic,,Exotic Fruits (Bwb) (MPU4) (set 1)
m4exotic__a,12421,Exotic Fruits (Bwb) (MPU4) (set 2)
m4exotic__b,12421,Exotic Fruits (Bwb) (MPU4) (set 3)
m4exotic__c,12421,Exotic Fruits (Bwb) (MPU4) (set 4)
m4exotic__d,12421,Exotic Fruits (Bwb) (MPU4) (set 5)
m4exotic__e,12421,Exotic Fruits (Bwb) (MPU4) (set 6)
m4exprs,,"Express (Barcrest) (DXP, Dutch) (MPU4)"
m4fairg,,Fairground (Crystal) (MPU4)
m4fastfw,,Fast Forward (Barcrest) (MPU4) (set 1)
m4fastfw__a,12429,Fast Forward (Barcrest) (MPU4) (set 2)
m4fastfw__b,12429,Fast Forward (Barcrest) (MPU4) (set 3)
m4fastfw__c,12429,Fast Forward (Barcrest) (MPU4) (set 4)
m4fastfw__d,12429,Fast Forward (Barcrest) (MPU4) (set 5)
m4fastfw__e,12429,Fast Forward (Barcrest) (MPU4) (set 6)
m4fastfw__f,12429,Fast Forward (Barcrest) (MPU4) (set 7)
m4firebl,,"Fireball (Mdm) (MPU4, set 1)"
m4firebla,12436,"Fireball (Mdm) (MPU4, set 2)"
m4fireblb,12436,"Fireball (Mdm) (MPU4, set 3)"
m4fireblc,12436,"Fireball (Mdm) (MPU4, set 4)"
m4firebld,12436,"Fireball (Mdm) (MPU4, set 5)"
m4firice,,Fire &amp; Ice (Bwb) (MPU4) (set 1)
m4firice__a,12441,Fire &amp; Ice (Bwb) (MPU4) (set 2)
m4firice__b,12441,Fire &amp; Ice (Bwb) (MPU4) (set 3)
m4firice__c,12441,Fire &amp; Ice (Bwb) (MPU4) (set 4)
m4firice__d,12441,Fire &amp; Ice (Bwb) (MPU4) (set 5)
m4firice__e,12441,Fire &amp; Ice (Bwb) (MPU4) (set 6)
m4firice__f,12441,Fire &amp; Ice (Bwb) (MPU4) (set 7)
m4firice__g,12441,Fire &amp; Ice (Bwb) (MPU4) (set 8)
m4firice__h,12441,Fire &amp; Ice (Bwb) (MPU4) (set 9)
m4firice__i,12441,Fire &amp; Ice (Bwb) (MPU4) (set 10)
m4firice__j,12441,Fire &amp; Ice (Bwb) (MPU4) (set 11)
m4flash,,"Flash Cash (Barcrest) (MPU4, FC 1.0)"
m4flshlt,,Flashlite (Bwb) (MPU4) (set 1)
m4flshlta,12453,Flashlite (Bwb) (MPU4) (set 2)
m4flshltb,12453,Flashlite (Bwb) (MPU4) (set 3)
m4flshltc,12453,Flashlite (Bwb) (MPU4) (set 4)
m4flshltd,12453,Flashlite (Bwb) (MPU4) (set 5)
m4flshlte,12453,Flashlite (Bwb) (MPU4) (set 6)
m4flshltf,12453,Flashlite (Bwb) (MPU4) (set 7)
m4flshltg,12453,Flashlite (Bwb) (MPU4) (set 8)
m4fortcb,,Fortune Club (Barcrest) (MPU4) (set 1)
m4fortcba,12461,Fortune Club (Barcrest) (MPU4) (set 2)
m4fortcbb,12461,Fortune Club (Barcrest) (MPU4) (set 3)
m4fourmr,,Four More (Bwb) (MPU4)
m4frcrak,,Fruit Cracker (Pcp) (MPU4)
m4frdrop,,Fruit Drop (Union) (MPU4)
m4fright,,"Fright Night (Empire) (MPU4, v4.1X)"
m4frighta,12467,"Fright Night (Empire) (MPU4, v4.1)"
m4frightb,12467,"Fright Night (Empire) (MPU4, v4.1i)"
m4frightc,12467,"Fright Night (Empire) (MPU4, v?.?, set 1)"
m4frightd,12467,"Fright Night (Empire) (MPU4, v3.3)"
m4frighte,12467,"Fright Night (Empire) (MPU4, v3.0)"
m4frightf,12467,"Fright Night (Empire) (MPU4, v?.?, set 2)"
m4frkstn,,"Frank 'n' Stein (Crystal) (MPU4, set 1)"
m4frkstna,12474,"Frank 'n' Stein (Crystal) (MPU4, set 2)"
m4frkstnb,12474,"Frank 'n' Stein (Crystal) (MPU4, set 3)"
m4frkstnc,12474,"Frank 'n' Stein (Crystal) (MPU4, set 4)"
m4frkstnd,12474,"Frank 'n' Stein (Crystal) (MPU4, set 5)"
m4frkstne,12474,"Frank 'n' Stein (Crystal) (MPU4, set 6)"
m4frkstnf,12474,"Frank 'n' Stein (Crystal) (MPU4, set 7)"
m4frkstng,12474,"Frank 'n' Stein (Crystal) (MPU4, set 8)"
m4frkstnh,12474,"Frank 'n' Stein (Crystal) (MPU4, set 9)"
m4frmani,,Fruit Mania (Crystal) (MPU4) (set 1)
m4frmania,12483,Fruit Mania (Crystal) (MPU4) (set 2)
m4frmanib,12483,Fruit Mania (Crystal) (MPU4) (set 3)
m4frmanic,12483,Fruit Mania (Crystal) (MPU4) (set 4)
m4frmtx,,Fruit Matrix (Avantime?) (MPU4) (set 1)
m4frmtx__a,12487,Fruit Matrix (Avantime?) (MPU4) (set 2)
m4frmtx__b,12487,Fruit Matrix (Avantime?) (MPU4) (set 3)
m4frmtx__c,12487,Fruit Matrix (Avantime?) (MPU4) (set 4)
m4frmtx__d,12487,Fruit Matrix (Avantime?) (MPU4) (set 5)
m4frmtx__e,12487,Fruit Matrix (Avantime?) (MPU4) (set 6)
m4frmtx__f,12487,Fruit Matrix (Avantime?) (MPU4) (set 7)
m4frnudg,,Fruit &amp; Nudge (Avantime?) (MPU4) (set 1)
m4frnudg__a,12494,Fruit &amp; Nudge (Avantime?) (MPU4) (set 2)
m4frnudg__b,12494,Fruit &amp; Nudge (Avantime?) (MPU4) (set 3)
m4frnudg__c,12494,Fruit &amp; Nudge (Avantime?) (MPU4) (set 4)
m4front,,Final Frontier (Mdm) (MPU4)
m4frtfl,,Fruit Full (Barcrest) (MPU4) (set 1)
m4frtfla,12499,Fruit Full (Barcrest) (MPU4) (set 2)
m4frtflc,,Fruit Full Club (Barcrest) (MPU4)
m4frtgm,,Fruit Game (Barcrest) (MPU4)
m4frtlnk,,Fruit Link Club (Barcrest) (MPU4) (set 1)
m4frtlnka,12503,Fruit Link Club (Barcrest) (MPU4) (set 2)
m4frtprs,,"Fruit Preserve (Barcrest) (MPU4) (F4P 1.1, set 1)"
m4frtprsa,12505,"Fruit Preserve (Barcrest) (MPU4) (F4P 1.1, set 2)"
m4fsx,,Fun Spot X (MPU4?) (set 1)
m4fsxa,12507,Fun Spot X (MPU4?) (set 2)
m4fsxb,12507,Fun Spot X (MPU4?) (set 3)
m4ftladn,,Find the Lady (Nova) (MPU4)
m4funh,,Fun House (unknown) (MPU4)
m4gambal,,Gamball (Barcrest) (MPU4) (set 1)
m4gambal__a,12512,Gamball (Barcrest) (MPU4) (set 2)
m4gambal__b,12512,Gamball (Barcrest) (MPU4) (set 3)
m4gambal__c,12512,Gamball (Barcrest) (MPU4) (set 4)
m4gamblr,,"The Gambler (Empire) (MPU4, set 1)"
m4gamblra,12516,"The Gambler (Empire) (MPU4, set 2)"
m4gamblrb,12516,"The Gambler (Empire) (MPU4, set 3)"
m4gb006,,Games Bond 006 (Barcrest) (MPU4) (set 1)
m4gb006__a,12519,Games Bond 006 (Barcrest) (MPU4) (set 2)
m4gb006__b,12519,Games Bond 006 (Barcrest) (MPU4) (set 3)
m4gb006__c,12519,Games Bond 006 (Barcrest) (MPU4) (set 4)
m4gbust,,Ghost Buster (Barcrest) (MPU4) (set 1)
m4gbust__a,12523,Ghost Buster (Barcrest) (MPU4) (set 2)
m4gbust__b,12523,Ghost Buster (Barcrest) (MPU4) (set 3)
m4gbust__c,12523,Ghost Buster (Barcrest) (MPU4) (set 4)
m4gbust__d,12523,Ghost Buster (Barcrest) (MPU4) (set 5)
m4gbust__e,12523,Ghost Buster (Barcrest) (MPU4) (set 6)
m4gbust__f,12523,Ghost Buster (Barcrest) (MPU4) (set 7)
m4gbust__g,12523,Ghost Buster (Barcrest) (MPU4) (set 8)
m4gbust__h,12523,Ghost Buster (Barcrest) (MPU4) (set 9)
m4gbust__i,12523,Ghost Buster (Barcrest) (MPU4) (set 10)
m4gbust__j,12523,Ghost Buster (Barcrest) (MPU4) (set 11)
m4gbust__k,12523,Ghost Buster (Barcrest) (MPU4) (set 12)
m4gbust__l,12523,Ghost Buster (Barcrest) (MPU4) (set 13)
m4gbust__m,12523,Ghost Buster (Barcrest) (MPU4) (set 14)
m4gbust__n,12523,Ghost Buster (Barcrest) (MPU4) (set 15)
m4gbust__o,12523,Ghost Buster (Barcrest) (MPU4) (set 16)
m4gbust__p,12523,Ghost Buster (Barcrest) (MPU4) (set 17)
m4gbust__q,12523,Ghost Buster (Barcrest) (MPU4) (set 18)
m4gbust__r,12523,Ghost Buster (Barcrest) (MPU4) (set 19)
m4gbust__s,12523,Ghost Buster (Barcrest) (MPU4) (set 20)
m4gbust__t,12523,Ghost Buster (Barcrest) (MPU4) (set 21)
m4gbust__u,12523,Ghost Buster (Barcrest) (MPU4) (set 22)
m4gbust__v,12523,Ghost Buster (Barcrest) (MPU4) (set 23)
m4gbust__w,12523,Ghost Buster (Barcrest) (MPU4) (set 24)
m4gclue,,Give Us A Clue (Barcrest) (MPU4) (set 1)
m4gclue__a,12547,Give Us A Clue (Barcrest) (MPU4) (set 2)
m4gclue__b,12547,Give Us A Clue (Barcrest) (MPU4) (set 3)
m4gclue__c,12547,Give Us A Clue (Barcrest) (MPU4) (set 4)
m4gclue__d,12547,Give Us A Clue (Barcrest) (MPU4) (set 5)
m4gclue__e,12547,Give Us A Clue (Barcrest) (MPU4) (set 6)
m4gclue__f,12547,Give Us A Clue (Barcrest) (MPU4) (set 7)
m4gclue__g,12547,Give Us A Clue (Barcrest) (MPU4) (set 8)
m4gclue__h,12547,Give Us A Clue (Barcrest) (MPU4) (set 9)
m4gclue__i,12547,Give Us A Clue (Barcrest) (MPU4) (set 10)
m4gclue__j,12547,Give Us A Clue (Barcrest) (MPU4) (set 11)
m4gclue__k,12547,Give Us A Clue (Barcrest) (MPU4) (set 12)
m4gclue__l,12547,Give Us A Clue (Barcrest) (MPU4) (set 13)
m4gclue__m,12547,Give Us A Clue (Barcrest) (MPU4) (set 14)
m4gclue__n,12547,Give Us A Clue (Barcrest) (MPU4) (set 15)
m4gclue__o,12547,Give Us A Clue (Barcrest) (MPU4) (set 16)
m4gclue__p,12547,Give Us A Clue (Barcrest) (MPU4) (set 17)
m4gclue__q,12547,Give Us A Clue (Barcrest) (MPU4) (set 18)
m4gclue__r,12547,Give Us A Clue (Barcrest) (MPU4) (set 19)
m4gclue__s,12547,Give Us A Clue (Barcrest) (MPU4) (set 20)
m4gclue__t,12547,Give Us A Clue (Barcrest) (MPU4) (set 21)
m4gclue__u,12547,Give Us A Clue (Barcrest) (MPU4) (set 22)
m4gclue__v,12547,Give Us A Clue (Barcrest) (MPU4) (set 23)
m4gclue__w,12547,Give Us A Clue (Barcrest) (MPU4) (set 24)
m4giant,,"Giant (Barcrest) (DGI, Dutch) (MPU4)"
m4gldgat,,"Golden Gate (Barcrest) [DGG, Dutch] (MPU4)"
m4gldjok,,Golden Joker (Barcrest) (Dutch) (MPU4) (DGJ 1.2)
m4gldstr,,Gold Strike (Barcrest) (MPU4) (G4S 2.0)
m4gnsmk,,Gun Smoke (Barcrest) (Dutch) (MPU4)
m4gobana,,"Go Bananas (Union) (MPU4, set 1)"
m4gobanaa,12576,"Go Bananas (Union) (MPU4, set 2)"
m4gobanab,12576,"Go Bananas (Union) (MPU4, set 3)"
m4gobanac,12576,"Go Bananas (Union) (MPU4, set 4)"
m4gobanad,12576,"Go Bananas (Union) (MPU4, set 5)"
m4goldfc,,Gold Fever (Crystal) (MPU4) (set 1)
m4goldfca,12581,Gold Fever (Crystal) (MPU4) (set 2)
m4goldfcb,12581,Gold Fever (Crystal) (MPU4) (set 3)
m4goldfv,,Gold Fever (Empire) (MPU4)
m4goldnn,,Golden Years (Nova) (MPU4)
m4goldxc,,Gold Exchange Club (Crystal) (MPU4) (set 1)
m4goldxca,12586,Gold Exchange Club (Crystal) (MPU4) (set 2)
m4goldxcb,12586,Gold Exchange Club (Crystal) (MPU4) (set 3)
m4goldxcc,12586,Gold Exchange Club (Crystal) (MPU4) (set 4)
m4goldxcd,12586,Gold Exchange Club (Crystal) (MPU4) (set 5)
m4goldxce,12586,Gold Exchange Club (Crystal) (MPU4) (set 6)
m4goodtm,,Let The Good Times Roll (Barcrest) (MPU4) (set 1)
m4goodtm__0,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 28)
m4goodtm__1,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 29)
m4goodtm__2,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 30)
m4goodtm__3,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 31)
m4goodtm__4,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 32)
m4goodtm__5,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 33)
m4goodtm__6,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 34)
m4goodtm__7,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 35)
m4goodtm__8,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 36)
m4goodtm__9,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 37)
m4goodtm__a,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 2)
m4goodtm__a0,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 64)
m4goodtm__a1,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 65)
m4goodtm__a2,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 66)
m4goodtm__a3,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 67)
m4goodtm__a4,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 68)
m4goodtm__a5,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 69)
m4goodtm__a6,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 70)
m4goodtm__aa,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 38)
m4goodtm__ab,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 39)
m4goodtm__ac,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 40)
m4goodtm__ad,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 41)
m4goodtm__ae,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 42)
m4goodtm__af,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 43)
m4goodtm__ag,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 44)
m4goodtm__ah,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 45)
m4goodtm__ai,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 46)
m4goodtm__aj,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 47)
m4goodtm__ak,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 48)
m4goodtm__al,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 49)
m4goodtm__am,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 50)
m4goodtm__an,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 51)
m4goodtm__ao,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 52)
m4goodtm__ap,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 53)
m4goodtm__aq,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 54)
m4goodtm__ar,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 55)
m4goodtm__as,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 56)
m4goodtm__at,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 57)
m4goodtm__au,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 58)
m4goodtm__av,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 59)
m4goodtm__aw,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 60)
m4goodtm__ax,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 61)
m4goodtm__ay,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 62)
m4goodtm__az,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 63)
m4goodtm__b,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 3)
m4goodtm__c,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 4)
m4goodtm__d,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 5)
m4goodtm__e,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 6)
m4goodtm__f,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 7)
m4goodtm__g,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 8)
m4goodtm__h,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 9)
m4goodtm__i,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 10)
m4goodtm__j,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 11)
m4goodtm__k,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 12)
m4goodtm__l,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 13)
m4goodtm__m,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 14)
m4goodtm__n,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 15)
m4goodtm__o,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 16)
m4goodtm__p,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 17)
m4goodtm__q,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 18)
m4goodtm__r,12592,Let The Good Times Roll (Barcrest) (MPU4) (set 19)
