name,cloneOf,description
rockragj,3206,Koi no Hotrock (Japan)
mx5000,,MX5000
flkatck,3208,Flak Attack (Japan)
fastlane,,Fast Lane
tricktrp,,Trick Trap (World[Q])
labyrunr,3211,Labyrinth Runner (Japan)
labyrunk,3211,Labyrinth Runner (World Ver. K)
thehustl,,The Hustler (Japan version M)
thehustj,3214,The Hustler (Japan version J)
rackemup,3214,Rack 'em Up
battlnts,,Battlantis
battlntj,3217,Battlantis (Japan)
bladestl,,Blades of Steel (version T)
bladstle,3219,Blades of Steel (version E)
hcastle,,Haunted Castle (version M)
hcastleo,3221,Haunted Castle (version K)
hcastlej,3221,Akuma-Jou Dracula (Japan version P)
hcastljo,3221,Akuma-Jou Dracula (Japan version N)
ajax,,Ajax
typhoon,3225,Typhoon
ajaxj,3225,Ajax (Japan)
scontra,,Super Contra
scontraj,3228,Super Contra (Japan)
thunderx,,Thunder Cross
thnderxj,3230,Thunder Cross (Japan)
mainevt,,The Main Event (4 Players ver. Y)
mainevto,3232,The Main Event (4 Players ver. F)
mainev2p,3232,The Main Event (2 Players ver. X)
ringohja,3232,Ring no Ohja (Japan 2 Players ver. N)
devstors,,Devastators (ver. Z)
devstor2,3236,Devastators (ver. X)
devstor3,3236,Devastators (ver. V)
garuka,3236,Garuka (Japan ver. W)
88games,,'88 Games
konami88,3240,Konami '88
hypsptsp,3240,Hyper Sports Special (Japan)
gbusters,,Gang Busters
crazycop,3243,Crazy Cop (Japan)
crimfght,,Crime Fighters (US 4 players)
crimfgt2,3245,Crime Fighters (World 2 Players)
crimfgtj,3245,Crime Fighters (Japan 2 Players)
spy,,S.P.Y. - Special Project Y (World ver. N)
spyu,3248,S.P.Y. - Special Project Y (US ver. M)
bottom9,,Bottom of the Ninth (version T)
bottom9n,3250,Bottom of the Ninth (version N)
mstadium,3250,Main Stadium (Japan)
blockhl,,Block Hole
quarth,3253,Quarth (Japan)
aliens,,Aliens (World set 1)
aliens2,3255,Aliens (World set 2)
aliensu,3255,Aliens (US)
aliensj,3255,Aliens (Japan)
surpratk,,Surprise Attack (Japan ver. M)
parodius,,Parodius DA! (World)
parodisj,3260,Parodius DA! (Japan)
rollerg,,Rollergames (US)
rollergj,3262,Rollergames (Japan)
simpsons,,The Simpsons (4 Players)
simpsn2p,3264,The Simpsons (2 Players)
simps2pa,3264,The Simpsons (2 Players alt)
simps2pj,3264,The Simpsons (2 Players Japan)
esckids,,Escape Kids (Asia 4 Players)
esckidsj,3268,Escape Kids (Japan 2 Players)
vendetta,,Vendetta (World 4 Players ver. T)
vendetao,3270,Vendetta (World 4 Players ver. R)
vendet2p,3270,Vendetta (World 2 Players ver. W)
vendetas,3270,Vendetta (Asia 2 Players ver. U)
vendtaso,3270,Vendetta (Asia 2 Players ver. D)
vendettj,3270,Crime Fighters 2 (Japan 2 Players ver. P)
mogura,,Mogura Desse
wecleman,,WEC Le Mans 24
hotchase,,Hot Chase
chqflag,,Chequered Flag
chqflagj,3279,Chequered Flag (Japan)
ultraman,,Ultraman (Japan)
hexion,,Hexion (Japan)
lethalen,,Lethal Enforcers (ver UAE)
nemesis,,Nemesis
nemesuk,3284,Nemesis (World[Q])
konamigt,,Konami GT
salamand,,Salamander (version D)
salamanj,3287,Salamander (version J)
lifefrce,3287,Lifeforce (US)
lifefrcj,3287,Lifeforce (Japan)
blkpnthr,,Black Panther
citybomb,,City Bomber (World)
citybmrj,3292,City Bomber (Japan)
kittenk,,Kitten Kaboodle
nyanpani,3294,Nyan Nyan Panic (Japan)
hcrash,,Hyper Crash (version D)
hcrashc,3296,Hyper Crash (version C)
rf2,3286,Konami RF2 - Red Fighter
twinbee,,TwinBee
gradius,3284,Gradius
gwarrior,,Galactic Warriors
devilw,,Devil World
darkadv,3302,Dark Adventure
majuu,3302,Majuu no Ohkoku
vulcan,,Vulcan Venture
gradius2,3305,Gradius II - GOFER no Yabou (Japan New Ver.)
grdius2a,3305,Gradius II - GOFER no Yabou (Japan Old Ver.)
grdius2b,3305,Gradius II - GOFER no Yabou (Japan Older Ver.)
cuebrick,,Cue Brick (Japan)
fround,,The Final Round (version M)
froundl,3310,The Final Round (version L)
hpuncher,3310,Hard Puncher (Japan)
miaj,3315,M.I.A. - Missing in Action (Japan)
cuebrckj,3309,Cue Brick (World version D)
mia,,M.I.A. - Missing in Action (version T)
mia2,3315,M.I.A. - Missing in Action (version S)
tmnt,,Teenage Mutant Ninja Turtles (World 4 Players)
tmntu,3317,Teenage Mutant Ninja Turtles (US 4 Players)
tmht,3317,Teenage Mutant Hero Turtles (UK 4 Players)
tmntj,3317,Teenage Mutant Ninja Turtles (Japan 4 Players)
tmht2p,3317,Teenage Mutant Hero Turtles (UK 2 Players)
tmnt2pj,3317,Teenage Mutant Ninja Turtles (Japan 2 Players)
tmnt2po,3317,Teenage Mutant Ninja Turtles (Oceania 2 Players)
punkshot,,Punk Shot (US 4 Players)
punksht2,3324,Punk Shot (US 2 Players)
punkshtj,3324,Punk Shot (Japan 2 Players)
lgtnfght,,Lightning Fighters (US)
trigon,3327,Trigon (Japan)
blswhstl,,Bells and Whistles (Version L)
detatwin,3329,Detana!! Twin Bee (Japan ver. J)
glfgreat,,Golfing Greats
glfgretj,3331,Golfing Greats (Japan)
tmnt2,,Teenage Mutant Ninja Turtles - Turtles in Time (US 4 Players ver. UAA)
tmnt22p,3333,Teenage Mutant Ninja Turtles - Turtles in Time (US 2 Players ver. UDA)
tmnt2a,3333,Teenage Mutant Ninja Turtles - Turtles in Time (Asia 4 Players ver. ADA)
ssriders,,Sunset Riders (World 4 Players ver. EAC)
ssrdrebd,3336,Sunset Riders (World 2 Players ver. EBD)
ssrdrebc,3336,Sunset Riders (World 2 Players ver. EBC)
ssrdruda,3336,Sunset Riders (US 4 Players ver. UDA)
ssrdruac,3336,Sunset Riders (US 4 Players ver. UAC)
ssrdrubc,3336,Sunset Riders (US 2 Players ver. UBC)
ssrdrabd,3336,Sunset Riders (Asia 2 Players ver. ABD)
ssrdrjbd,3336,Sunset Riders (Japan 2 Players ver. JBD)
sunsetbl,3336,Sunset Riders (bootleg 4 Players ver. ADD)
xmen,,X-Men (US 4 Players)
xmen2p,3345,X-Men (World 2 Players)
xmen2pj,3345,X-Men (Japan 2 Players)
xmen6p,3345,X-Men (Euro 6 Players)
xmen6pu,3345,X-Men (US 6 Players)
xexex,,Xexex (World)
xexexj,3350,Xexex (Japan)
asterix,,Asterix (World ver. EAD)
astrxeac,3352,Asterix (World ver. EAC)
astrxeaa,3352,Asterix (World ver. EAA)
gijoe,,GI Joe (World)
gijoeu,3355,GI Joe (US)
gijoej,3355,GI Joe (Japan)
thndrx2,,Thunder Cross II (Japan)
thndrx2a,3358,Thunder Cross II (Asia)
prmrsocr,,Premier Soccer (Europe ver. EAB)
prmrsocj,3360,Premier Soccer (Japan ver. JAB)
qgakumon,,Quiz Gakumon no Susume (Japan ver. JA2 Type L)
moo,,Wild West C.O.W.-Boys of Moo Mesa (World version EA)
mooua,3363,Wild West C.O.W.-Boys of Moo Mesa (US version UA)
moobl,3363,Wild West C.O.W.-Boys of Moo Mesa (bootleg version AA)
bucky,,Bucky O'Hare (World version EA)
buckyua,3366,Bucky O'Hare (US version UA)
gaiapols,,Gaiapolis (Japan ver JAF)
mystwarr,,Mystic Warriors (Europe ver EAA)
mystwaru,3369,Mystic Warriors (US ver UAA)
viostorm,,Violent Storm (Europe ver EAB)
viostrmu,3371,Violent Storm (US ver UAB)
viostrmj,3371,Violent Storm (Japan ver JAC)
viostrma,3371,Violent Storm (Asia ver AAC)
dadandrn,3376,Kyukyoku Sentai Dadandarn (Japan ver JAA)
mmaulers,,Monster Maulers (ver EAA)
metamrph,,Metamorphic Force (US ver UAA)
metamrpj,3377,Metamorphic Force (Japan ver JAA)
mtlchamp,,Martial Champion (Europe ver EAA)
mtlchmpj,3379,Martial Champion (Japan ver JAA)
rungun,,Run and Gun (World ver. EAA)
rungunu,3381,Run and Gun (US ver. UAB)
slmdunkj,3381,Slam Dunk (Japan ver. JAA))
dbz,,Dragonball Z
dbz2,,Dragonball Z 2 Super Battle
bishi,,"Bishi Bashi Championship Mini Game Senshuken (ver JAA, 3 Players)"
sbishi,,"Super Bishi Bashi Championship (ver JAA, 2 Players)"
sbishik,3387,"Super Bishi Bashi Championship (ver KAA, 3 Players)"
overdriv,,Over Drive
gradius3,,Gradius III (Japan)
grdius3a,3390,Gradius III (Asia)
grdius3e,3390,Gradius III (World [Q])
plygonet,,Polygonet Commanders (ver UAA)
racinfrc,,Racin' Force (ver UAB)
opengolf,,Konami's Open Golf Championship (ver EAD)
ggreats2,3395,Golfing Greats 2 (ver JAC)
le2,,Lethal Enforcers II - Gun Fighters (ver EAA)
le2u,3397,Lethal Enforcers II - Gun Fighters (ver UAA)
puzldama,,Taisen Puzzle-dama (ver JAA)
gokuparo,,Gokujyou Parodius (ver JAD)
fantjour,3400,Fantastic Journey
dragoona,,Dragoon Might (ver AAB)
dragoonj,3402,Dragoon Might (ver JAA)
tbyahhoo,,Twin Bee Yahhoo! (ver JAA)
tkmmpzdm,,Tokimeki Memorial Taisen Puzzle-dama (ver JAB)
salmndr2,,Salamander 2 (ver JAA)
sexyparo,,Sexy Parodius (ver JAA)
sexyparoa,3407,Sexy Parodius (ver AAA)
daiskiss,,Daisu-Kiss (ver JAA)
tokkae,,Taisen Tokkae-dama (ver JAA)
winspike,,Winning Spike (ver JAA)
soccerss,,Soccer Superstars (ver JAA)
vsnetscr,,Versus Net Soccer (ver UAB)
rungun2,,Run and Gun 2 (ver UAA)
slamdnk2,3414,Slam Dunk 2 (ver JAA)
rushhero,,Rushing Heroes (ver UAB)
bm1stmix,,beatmania (ver JA-B)
bm2ndmix,,beatmania 2nd MIX (ver JA-B)
bm2ndmxa,3418,beatmania 2nd MIX (ver JA-A)
bmcompmx,,beatmania complete MIX (ver JA-B)
hmcompmx,3420,hiphopmania complete MIX (ver UA-B)
bm4thmix,,beatmania 4th MIX (ver JA-A)
hmcompm2,,hiphopmania complete MIX 2 (ver UA-A)
bmdct,,beatmania f. Dreams Come True (ver JA-A)
bmcorerm,,beatmania CORE REMIX (ver JA-A)
carpolo,,Car Polo
sidetrac,,Side Track
targ,,Targ
targc,3428,Targ (cocktail[Q])
spectar,,Spectar (revision 3)
spectar1,3430,Spectar (revision 1[Q])
rallys,3430,Rallys (bootleg[Q])
phantoma,3430,Phantomas
venture,,Venture (version 5 set 1)
venture2,3434,Venture (version 5 set 2)
venture4,3434,Venture (version 4)
mtrap,,Mouse Trap (version 5)
mtrap3,3437,Mouse Trap (version 3)
mtrap4,3437,Mouse Trap (version 4)
pepper2,,Pepper II
hardhat,,Hard Hat
fax,,Fax
circus,,Circus
robotbwl,,Robot Bowl
crash,,Crash
ripcord,,Rip Cord
starfire,,Star Fire (set 1)
starfira,3447,Star Fire (set 2)
fireone,,Fire One
starfir2,,Star Fire 2
victory,,Victory
victorba,3451,Victor Banana
teetert,,Teeter Torture (prototype)
crossbow,,Crossbow (version 2.0)
cheyenne,,Cheyenne (version 1.0)
combat,,Combat (version 3.0)
catch22,3456,Catch-22 (version 8.0)
cracksht,,Crackshot (version 2.0)
claypign,,Clay Pigeon (version 2.0)
chiller,,Chiller (version 3.0)
topsecex,,Top Secret (Exidy) (version 1.0)
hitnmiss,,Hit 'n Miss (version 3.0)
hitnmis2,3462,Hit 'n Miss (version 2.0)
whodunit,,Who Dunit (version 8.0)
showdown,,Showdown (version 5.0)
copsnrob,,Cops'n Robbers
flyball,,Flyball
sprint2,3485,Sprint 2 (set 1)
sprint2a,3485,Sprint 2 (set 2)
sprint4,,Sprint 4 (set 1)
sprint4a,3470,Sprint 4 (set 2)
nitedrvr,,Night Driver
dominos,,Dominos
triplhnt,,Triple Hunt
sprint8,,Sprint 8
sprint8a,3475,Sprint 8 (play tag and chase)
dragrace,,Drag Race
poolshrk,,Poolshark
starshp1,,Starship 1
starshpp,3479,Starship 1 (prototype[Q])
superbug,,Super Bug
canyon,,Canyon Bomber
canyonp,3482,Canyon Bomber (prototype)
destroyr,,Destroyer
sprint1,,Sprint 1
ultratnk,,Ultra Tank
skyraid,,Sky Raider
tourtabl,,Tournament Table (set 1)
tourtab2,3488,Tournament Table (set 2)
avalnche,,Avalanche
firetrk,,Fire Truck
skydiver,,Sky Diver
sbrkout,,Super Breakout
atarifb,,Atari Football (revision 2)
atarifb1,3494,Atari Football (revision 1)
orbit,,Orbit
boxer,,Boxer (prototype)
wolfpack,,Wolf Pack (prototype)
videopin,,Video Pinball
atarifb4,3494,Atari Football (4 players)
subs,,Subs
bsktball,,Basketball
abaseb,,Atari Baseball (set 1)
abaseb2,3503,Atari Baseball (set 2)
montecar,,Monte Carlo
soccer,,Atari Soccer
missile,,Missile Command (set 1)
missile2,3507,Missile Command (set 2)
suprmatk,3507,Super Missile Attack
llander,,Lunar Lander (rev 2)
llander1,3510,Lunar Lander (rev 1)
asteroid,,Asteroids (rev 2)
asteroi1,3512,Asteroids (rev 1)
asteroib,3512,Asteroids (bootleg on Lunar Lander hardware)
asterock,3512,Asterock
astdelux,,Asteroids Deluxe (rev 2)
astdelu1,3516,Asteroids Deluxe (rev 1)
bzone,,Battle Zone (set 1)
bzone2,3518,Battle Zone (set 2)
bzonec,3518,Battle Zone (cocktail)
bradley,,Bradley Trainer
redbaron,,Red Baron
tempest,,Tempest (rev 3)
tempest1,3523,Tempest (rev 1)
tempest2,3523,Tempest (rev 2)
tempest3,3523,Tempest (rev [Q])
temptube,3523,Tempest Tubes
spacduel,,Space Duel
gravitar,,Gravitar (version 3)
gravitr2,3529,Gravitar (version 2)
gravp,3529,Gravitar (prototype)
lunarbat,3529,"Lunar Battle (prototype, later)"
lunarba1,3529,"Lunar Battle (prototype, earlier)"
quantum,,Quantum (rev 2)
quantum1,3534,Quantum (rev 1)
quantump,3534,Quantum (prototype)
bwidow,,Black Widow
starwars,,Star Wars (rev 2)
starwar1,3538,Star Wars (rev 1)
mhavoc,,Major Havoc (rev 3)
mhavoc2,3540,Major Havoc (rev 2)
mhavocp,3540,Major Havoc (prototype)
mhavocrv,3540,Major Havoc (Return to Vax)
alphaone,3540,"Alpha One (prototype, 3 lives)"
alphaona,3540,"Alpha One (prototype, 5 lives)"
esb,,The Empire Strikes Back
warlords,,Warlords
centiped,,Centipede (revision 3)
centipd2,3548,Centipede (revision 2)
centtime,3548,Centipede (revision 4)
centipdb,3548,Caterpillar (bootleg of Centipede)
centipb2,3548,"Centipede (bootleg, set 1)"
millpac,3548,Millpac (bootleg of Centipede)
magworm,3548,Magic Worm (bootleg of Centipede)
mazeinv,,Maze Invaders (prototype)
milliped,,Millipede
qwak,,Qwak (prototype)
runaway,,Runaway (prototype)
tunhunt,,Tunnel Hunt
tunhuntc,3559,Tunnel Hunt (Centuri)
liberatr,,Liberator (set 1)
liberat2,3561,Liberator (set 2)
foodf,,Food Fight (rev 3)
foodf2,3563,Food Fight (rev 2)
foodfc,3563,Food Fight (cocktail)
ccastles,,Crystal Castles (version 4)
ccastle3,3566,Crystal Castles (version 3)
ccastle2,3566,Crystal Castles (version 2)
ccastlej,3566,Crystal Castles (joystick version)
cloak,,Cloak and Dagger (rev 5)
cloaksp,3570,Cloak and Dagger (Spanish)
cloakfr,3570,Cloak and Dagger (French)
cloakgr,3570,Cloak and Dagger (German)
cloud9,,Cloud 9 (prototype)
jedi,,Return of the Jedi
peterpak,,Peter Pack-Rat
marble,,Marble Madness (set 1)
marble2,3577,Marble Madness (set 2)
marble3,3577,Marble Madness (set 3)
marble4,3577,Marble Madness (set 4)
indytemp,,Indiana Jones and the Temple of Doom (set 1)
indytem2,3581,Indiana Jones and the Temple of Doom (set 2)
indytem3,3581,Indiana Jones and the Temple of Doom (set 3)
indytem4,3581,Indiana Jones and the Temple of Doom (set 4)
indytemd,3581,Indiana Jones and the Temple of Doom (German)
roadrunn,,Road Runner (rev 2)
roadrun2,3586,Road Runner (rev 1+)
roadrun1,3586,Road Runner (rev 1)
roadblst,,"Road Blasters (upright, rev 4)"
roadblsg,3589,"Road Blasters (upright, German, rev 3)"
roadbls3,3589,"Road Blasters (upright, rev 3)"
roadblg2,3589,"Road Blasters (upright, German, rev 2)"
roadbls2,3589,"Road Blasters (upright, rev 2)"
roadblg1,3589,"Road Blasters (upright, German, rev 1)"
roadbls1,3589,"Road Blasters (upright, rev 1)"
roadblsc,3589,"Road Blasters (cockpit, rev 2)"
roadblcg,3589,"Road Blasters (cockpit, German, rev 1)"
roadblc1,3589,"Road Blasters (cockpit, rev 1)"
paperboy,,Paperboy (rev 3)
paperbr2,3599,Paperboy (rev 2)
paperbr1,3599,Paperboy (rev 1)
ssprint,,Super Sprint (rev 4)
ssprint3,3602,Super Sprint (rev 3)
ssprint1,3602,Super Sprint (rev 1)
ssprintg,3602,"Super Sprint (German, rev 2)"
sspring1,3602,"Super Sprint (German, rev 1)"
ssprintf,3602,Super Sprint (French)
ssprints,3602,Super Sprint (Spanish)
csprint,,Championship Sprint (rev 3)
csprint2,3609,Championship Sprint (rev 2)
csprint1,3609,Championship Sprint (rev 1)
csprintg,3609,"Championship Sprint (German, rev 2)"
cspring1,3609,"Championship Sprint (German, rev 1)"
csprintf,3609,Championship Sprint (French)
csprints,3609,"Championship Sprint (Spanish, rev 2)"
csprins1,3609,"Championship Sprint (Spanish, rev 1)"
720,,720 Degrees (rev 4)
720r3,3617,720 Degrees (rev 3)
720r2,3617,720 Degrees (rev 2)
720r1,3617,720 Degrees (rev 1)
720g,3617,"720 Degrees (German, rev 2)"
720gr1,3617,"720 Degrees (German, rev 1)"
apb,,APB - All Points Bulletin (rev 7)
apb6,3623,APB - All Points Bulletin (rev 6)
apb5,3623,APB - All Points Bulletin (rev 5)
apb4,3623,APB - All Points Bulletin (rev 4)
apb3,3623,APB - All Points Bulletin (rev 3)
apb2,3623,APB - All Points Bulletin (rev 2)
apb1,3623,APB - All Points Bulletin (rev 1)
apbg,3623,APB - All Points Bulletin (German)
apbf,3623,APB - All Points Bulletin (French)
irobot,,"I, Robot"
harddriv,,"Hard Drivin' (cockpit, rev 7)"
harddrvb,3633,"Hard Drivin' (cockpit, British, rev 7)"
harddrvg,3633,"Hard Drivin' (cockpit, German, rev 7)"
harddrvj,3633,"Hard Drivin' (cockpit, Japan, rev 7)"
harddrb6,3633,"Hard Drivin' (cockpit, British, rev 6)"
harddrj6,3633,"Hard Drivin' (cockpit, Japan, rev 6)"
harddrb5,3633,"Hard Drivin' (cockpit, British, rev 5)"
harddrg4,3633,"Hard Drivin' (cockpit, German, rev 4)"
harddrv3,3633,"Hard Drivin' (cockpit, rev 3)"
harddrv2,3633,"Hard Drivin' (cockpit, rev 2)"
harddrv1,3633,"Hard Drivin' (cockpit, rev 1)"
harddrvc,3633,"Hard Drivin' (compact, rev 2)"
harddrcg,3633,"Hard Drivin' (compact, German, rev 2)"
harddrcb,3633,"Hard Drivin' (compact, British, rev 2)"
harddrc1,3633,"Hard Drivin' (compact, rev 1)"
stunrun,,S.T.U.N. Runner (rev 6)
stunrunj,3648,"S.T.U.N. Runner (rev 7, Japan)"
stunrun5,3648,S.T.U.N. Runner (rev 5)
stunrune,3648,"S.T.U.N. Runner (rev 5, Europe)"
stunrun4,3648,S.T.U.N. Runner (rev 4)
stunrun3,3648,S.T.U.N. Runner (rev 3)
stunrn3e,3648,"S.T.U.N. Runner (rev 3, Europe)"
stunrun2,3648,S.T.U.N. Runner (rev 2)
stunrn2e,3648,"S.T.U.N. Runner (rev 2, Europe)"
stunrun0,3648,S.T.U.N. Runner (rev 0)
stunrunp,3648,S.T.U.N. Runner (upright prototype)
racedriv,,"Race Drivin' (cockpit, rev 5)"
racedrvb,3659,"Race Drivin' (cockpit, British, rev 5)"
racedrvg,3659,"Race Drivin' (cockpit, German, rev 5)"
racedrv4,3659,"Race Drivin' (cockpit, rev 4)"
racedrb4,3659,"Race Drivin' (cockpit, British, rev 4)"
racedrg4,3659,"Race Drivin' (cockpit, German, rev 4)"
racedrv3,3659,"Race Drivin' (cockpit, rev 3)"
racedrv2,3659,"Race Drivin' (cockpit, rev 2)"
racedrv1,3659,"Race Drivin' (cockpit, rev 1)"
racedrb1,3659,"Race Drivin' (cockpit, British, rev 1)"
racedrg1,3659,"Race Drivin' (cockpit, German, rev 2)"
racedrvc,3659,"Race Drivin' (compact, rev 5)"
racedrcb,3659,"Race Drivin' (compact, British, rev 5)"
racedrcg,3659,"Race Drivin' (compact, German, rev 5)"
racedrc4,3659,"Race Drivin' (compact, rev 4)"
racedcb4,3659,"Race Drivin' (compact, British, rev 4)"
racedcg4,3659,"Race Drivin' (compact, German, rev 4)"
racedrc2,3659,"Race Drivin' (compact, rev 2)"
racedrc1,3659,"Race Drivin' (compact, rev 1)"
steeltal,,Steel Talons (rev 2)
steeltag,3678,"Steel Talons (German, rev 2)"
steelta1,3678,Steel Talons (rev 1)
steeltap,3678,Steel Talons (prototype)
hdrivair,,Hard Drivin's Airborne (prototype)
hdrivaip,3682,"Hard Drivin's Airborne (prototype, early rev)"
gauntlet,,Gauntlet (rev 14)
gaunts,3684,"Gauntlet (Spanish, rev 15)"
gauntj,3684,"Gauntlet (Japanese, rev 13)"
gauntg,3684,"Gauntlet (German, rev 10)"
gauntj12,3684,"Gauntlet (Japanese, rev 12)"
gauntr9,3684,Gauntlet (rev 9)
gauntgr8,3684,"Gauntlet (German, rev 8)"
gauntr7,3684,Gauntlet (rev 7)
gauntgr6,3684,"Gauntlet (German, rev 6)"
gauntr5,3684,Gauntlet (rev 5)
gauntr4,3684,Gauntlet (rev 4)
gauntgr3,3684,"Gauntlet (German, rev 3)"
gauntr2,3684,Gauntlet (rev 2)
gauntr1,3684,Gauntlet (rev 1)
gaunt2p,3684,"Gauntlet (2 Players, rev 6)"
gaunt2pj,3684,"Gauntlet (2 Players, Japanese, rev 5)"
gaunt2pg,3684,"Gauntlet (2 Players, German, rev 4)"
gaun2pr3,3684,"Gauntlet (2 Players, rev 3)"
gaun2pj2,3684,"Gauntlet (2 Players, Japanese, rev 2)"
gaun2pg1,3684,"Gauntlet (2 Players, German, rev 1)"
gaunt2,,Gauntlet II
gaunt2g,3704,Gauntlet II (German)
gaunt22p,3704,"Gauntlet II (2 Players, rev 2)"
gaun22p1,3704,"Gauntlet II (2 Players, rev 1)"
gaun22pg,3704,"Gauntlet II (2 Players, German)"
vindctr2,,Vindicators Part II (rev 3)
vindc2r2,3709,Vindicators Part II (rev 2)
vindc2r1,3709,Vindicators Part II (rev 1)
xybots,,Xybots (rev 2)
xybotsg,3712,"Xybots (German, rev 3)"
xybotsf,3712,"Xybots (French, rev 3)"
xybots1,3712,Xybots (rev 1)
xybots0,3712,Xybots (rev 0)
blstroid,,Blasteroids (rev 4)
blstroi3,3717,Blasteroids (rev 3)
blstroi2,3717,Blasteroids (rev 2)
blstroig,3717,"Blasteroids (German, rev 2)"
blsthead,3717,Blasteroids (with heads)
vindictr,,Vindicators (rev 5)
vindicte,3722,"Vindicators (Europe, rev 5)"
vindictg,3722,"Vindicators (German, rev 1)"
vindice4,3722,"Vindicators (Europe, rev 4)"
vindict4,3722,Vindicators (rev 4)
vindice3,3722,"Vindicators (Europe, rev 3)"
vindict2,3722,Vindicators (rev 2)
vindict1,3722,Vindicators (rev 1)
toobin,,Toobin' (rev 3)
toobine,3730,"Toobin' (Europe, rev 3)"
toobing,3730,"Toobin' (German, rev 3)"
toobin2,3730,Toobin' (rev 2)
toobin2e,3730,"Toobin' (Europe, rev 2)"
toobin1,3730,Toobin' (rev 1)
cyberbal,,Cyberball (rev 4)
cyberba2,3736,Cyberball (rev 2)
cyberbap,3736,Cyberball (prototype)
atetcktl,3741,Tetris (Cocktail set 1)
atetckt2,3741,Tetris (Cocktail set 2)
atetris,,Tetris (set 1)
atetrisa,3741,Tetris (set 2)
atetrisb,3741,Tetris (bootleg)
eprom,,Escape from the Planet of the Robot Monsters (set 1)
eprom2,3744,Escape from the Planet of the Robot Monsters (set 2)
guts,,Guts n' Glory (prototype)
skullxbo,,Skull and Crossbones (rev 5)
skullxb4,3747,Skull and Crossbones (rev 4)
skullxb3,3747,Skull and Crossbones (rev 3)
skullxb2,3747,Skull and Crossbones (rev 2)
skullxb1,3747,Skull and Crossbones (rev 1)
cyberbt,3736,Tournament Cyberball 2072 (rev 2)
cyberbt1,3736,Tournament Cyberball 2072 (rev 1)
badlands,,Bad Lands
klax,,Klax (set 1)
klax2,3755,Klax (set 2)
klax3,3755,Klax (set 3)
klaxj,3755,Klax (Japan)
klaxd,3755,Klax (Germany)
klaxp1,3755,Klax (prototype set 1)
klaxp2,3755,Klax (prototype set 2)
thunderj,,ThunderJaws
cyberb2p,3736,"Cyberball 2072 (2 player, rev 4)"
cyberb23,3736,"Cyberball 2072 (2 player, rev 3)"
cyberb22,3736,"Cyberball 2072 (2 player, rev 2)"
cyberb21,3736,"Cyberball 2072 (2 player, rev 1)"
hydra,,Hydra
hydrap,3767,Hydra (prototype 5-14-90)
hydrap2,3767,Hydra (prototype 5-25-90)
pitfight,,Pit Fighter (rev 4)
pitfigh3,3770,Pit Fighter (rev 3)
pitfighj,3770,"Pit Fighter (Japan, 2 players)"
pitfighb,3770,Pit Fighter (bootleg)
rampart,,Rampart (Trackball)
ramprt2p,3774,Rampart (Joystick)
rampartj,3774,"Rampart (Japan, Joystick)"
shuuz,,Shuuz (version 8.0)
shuuz2,3777,Shuuz (version 7.1)
batman,,Batman
marblmd2,,Marble Madness II (prototype)
roadriot,,Road Riot 4WD
offtwall,,Off the Wall (2-3-player upright)
offtwalc,3782,Off the Wall (2-player cocktail)
guardian,,Guardians of the Hood
